Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,NameASCII,PlayerId,MLBAMID,HR_z,R_z,RBI_z,SB_z,BB/K_z,OBP_z,PA_z,total_z,value_above_replacement,dollar_value,Position,W,L,QS,ERA,GS,SV,HLD,BS,IP,TBF,ER,K/9,BB/9,K/BB,HR/9,K-BB%,WHIP,LOB%,GB%,HR/FB,FIP,RA9-WAR,FPTS/IP,SPTS/IP,QS_z,SV_z,HLD_z,K-BB%_z,ERA_z,WHIP_z,IP_z
Scott Blewett,MIN,24.3125,,,31.8849,,,,3.28394,14.7242,,9.79236,2.93542,24.4732,1.3517,,,,,,0.267568,0.0751468,0.187808,,,,,,,,0.312892,,,,,,,,,,0.0876138,999.0,2.53235,1.98324,0.841653,2.53235,-1.98324,3.8778,124.9,,134.0,,Scott Blewett,16427,656240,,,,,,,,-3.0751140294197468,0.0,1.0,P,2.31916,1.41859,0.0,4.06476,0.0,0.0352348,2.07431,0.502494,29.9934,130.31,13.5462,7.34358,2.93835,2.49922,0.985399,0.1126612350344657,1.38955,0.726896,,,4.07258,0.0384887,4.163333333333333,4.466666666666667,-0.7223752215473721,-0.07485682115005916,-0.08508104198692842,-0.9414312420921053,0.17104374824696603,-0.5733262436162021,-0.8490872072740456
Kyle Hart,,14.7542,,,90.584,,,,13.0745,49.1526,,28.7947,0.0,58.1848,3.63484,,,,,,0.269668,0.0781744,0.157965,,,,,,,,0.292875,,,,,,,,,,0.278511,668.3599853515625,1.24,-1.27646,0.574623,1.24,1.27646,4.23384,242.10000000000005,,268.0,,Kyle Hart,19646,606996,,,,,,,,-3.088834194125787,0.0,1.0,P,4.37488,5.73992,6.17194,4.82755,14.7542,0.0,0.0,0.0,84.3043,368.339,45.2204,6.21158,3.07401,2.02068,1.39578,0.0797907933592796,1.41605,0.694797,,,4.95628,0.324866,2.8821428571428576,3.1904761904761907,0.9410435243707991,-0.07670673606036282,-0.19045165593120778,-2.293365411575931,-1.2632197469162674,-0.8164422448712451,0.6103080768584284
T.J. McFarland,ATH,58.8659,,,55.1063,,,,5.19479,26.6889,,18.5106,2.62126,39.3777,4.57391,,,,,,0.263506,0.0797144,0.169577,,,,,,,,0.303313,,,,,,,,,,-0.0465906,999.0,2.91834,-1.26427,0.620487,2.91834,1.26427,4.17268,241.70000000000005,,254.0,,T.J. McFarland,3237,519008,,,,,,,,-3.1012312187713236,0.0,1.0,P,1.97701,3.69828,0.0,4.17518,0.0,0.0585923,12.1928,1.09763,52.9281,232.212,24.5538,6.69585,3.14758,2.1273,0.883331,0.0898621305823326,1.39089,0.707341,,,4.26288,-0.0782125,4.560377358490567,4.7924528301886795,-0.7223752215473721,-0.07363049412344294,0.428917108477106,-1.8791396138581522,-0.03657745173720373,-0.5856196565098524,-0.23280588947240632
Taijuan Walker,PHI,37.3839,,,70.4294,,,,11.1268,38.858,,24.7921,0.179748,52.5851,2.9171,,,,,,0.26024,0.0830996,0.176258,,,,,,,,0.286596,,,,,,,,,,0.106928,999.0,2.20082,-0.770444,0.315004,2.20082,0.770444,4.57999,219.3,,228.0,,Taijuan Walker,11836,592836,,,,,,,,-3.1537889663215677,0.0,1.0,P,4.30866,3.64131,3.12876,4.67662,6.06798,0.0,0.88417,0.0,68.7984,298.342,35.7493,6.87902,3.24323,2.12104,1.45557,0.0931581184267997,1.38407,0.707693,,,4.94858,0.0726784,3.1782608695652175,3.3043478260869565,0.1208666174009873,-0.07670673606036282,-0.14553766731276913,-1.7435783508495621,-0.9794281537844924,-0.523051689394403,0.1936470136790348
Chris Devenski,NYM,18.4841,,,19.2728,,,,3.55737,11.4322,,7.18263,0.120707,18.5092,0.627279,,,,,,0.248499,0.0841384,0.216819,,,,,,,,0.283211,,,,,,,,,,-0.0592071,999.0,1.76902,-0.336683,0.963051,1.76902,0.336683,3.71593,71.4,,70.0,,Chris Devenski,12763,606965,,,,,,,,-3.1609476231216265,0.0,1.0,P,1.55704,1.14671,0.0,4.7261,0.0,0.0,1.55873,1.527,20.0289,85.3668,10.5176,8.31711,3.22752,2.57693,1.59851,0.1326808258891105,1.32087,0.699566,,,4.79698,-0.0599959,3.5700000000000003,3.5,-0.7223752215473721,-0.07670673606036282,-0.11127142873596378,-0.11804197330988128,-1.0724647139657701,0.05675703812705783,-1.116844587629334
Prelander Berroa,CHW,56.6074,,,54.7057,,,,7.65469,30.8197,,39.3504,2.20005,68.9794,2.51642,,,,,,0.235267,0.143409,0.251389,,,,,,,,0.301817,,,,,,,,,,-0.170398,550.25,5.91811,-1.51995,0.923893,5.91811,1.51995,3.76814,301.0000000000001,,292.0,,Prelander Berroa,22932,672860,,,,,,,,-3.1978774238623453,0.0,1.0,P,3.26507,4.06907,0.0,4.17609,0.0,6.90636,11.0374,2.48239,61.1068,274.393,28.3541,10.1595,5.79565,1.75295,1.12741,0.1079800873994827,1.53921,0.75878,,,4.59271,0.0788313,4.934426229508198,4.786885245901639,-0.7223752215473721,0.2858943952054527,0.37022520256563646,-1.133962985433704,-0.03828851216090988,-1.946335328439966,-0.01303497405148226
Wade Miley,,3.88374,,,12.6603,,,,1.86665,6.8736,,5.28753,0.0,8.73734,1.59693,,,,,,0.222369,0.0828529,0.13691,,,,,,,,0.232974,,,,,,,,,,0.0198025,999.0,0.97061,1.16038,1.24913,0.97061,-1.16038,3.3345,49.60000000000001,,46.0,,Wade Miley,8779,489119,,,,,,,,-3.2038619111995863,0.0,1.0,P,0.848619,0.783594,0.916143,3.7408,3.26514,0.0,0.0871321,0.0,15.2143,63.8182,6.32371,5.16858,3.12784,1.65244,1.10422,0.0540568232536315,1.17967,0.722176,,,4.97039,0.224689,3.306666666666667,3.066666666666667,-0.4754626721477164,-0.07670673606036282,-0.18602552730469857,-3.3517823883263356,0.7801812590862279,1.352152486323741,-1.2462183327704421
Ryan Gusto,HOU,21.6827,,,42.886,,,,6.38797,23.7262,,14.696,0.0,34.5465,1.76998,,,,,,0.257457,0.0802877,0.188736,,,,,,,,0.290495,,,,,,,,,,0.0492757,999.0,1.46481,1.42037,0.576525,1.46481,-1.42037,4.2313,155.59999999999997,,160.0,,Ryan Gusto,sa3011818,687473,,,,,,,,-3.2163428021957676,0.0,1.0,P,2.7643,2.70507,1.77633,4.6219,4.11141,0.0,1.02899,0.0,42.5048,183.041,21.8281,7.31489,3.11173,2.35075,1.35259,0.1084485426545143,1.35471,0.696064,,,4.65686,0.00224635,3.61860465116279,3.720930232558139,-0.2436309983474018,-0.07670673606036282,-0.138181113899147,-1.1146958069634625,-0.876538894020558,-0.2536975083812699,-0.5128917445235658
Antonio Senzatela,COL,25.0024,,,129.828,,,,17.0571,69.4944,,33.8302,0.0,74.3089,3.75105,,,,,,0.285259,0.068662,0.150818,,,,,,,,0.310017,,,,,,,,,,1.0012,999.0,2.9356,0.829656,1.37216,2.9356,-0.829656,3.17045,315.70000000000005,,373.0,,Antonio Senzatela,15488,622608,,,,,,,,-3.2227621608171253,0.0,1.0,P,4.39591,7.3764,6.40267,5.14748,20.7273,0.0,0.196353,0.0,111.786,492.706,63.9349,5.9827,2.72371,2.19653,1.37329,0.0821559727191925,1.46404,0.673666,,,4.8292,0.865719,2.8187500000000005,3.330357142857143,1.0032282843078202,-0.07670673606036282,-0.18047733379044723,-2.1960875342288197,-1.8647797044505476,-1.2567115618610383,1.3487724252662694
Doug Nikhazy,CLE,21.4704,,,29.9868,,,,4.04804,17.2944,,14.8649,0.0,30.6105,1.62713,,,,,,0.239568,0.104932,0.216081,,,,,,,,0.286579,,,,,,,,,,0.061704,999.0,1.34824,0.0392048,0.795587,1.34824,-0.0392048,3.93922,132.00000000000006,,128.0,,Doug Nikhazy,sa3018110,680951,,,,,,,,-3.2234559270752188,0.0,1.0,P,1.59543,1.23997,1.10266,4.3779,1.96153,0.0,1.41001,0.0,32.7091,141.662,15.9108,8.42258,4.09011,2.05925,1.11383,0.1111494004726409,1.37123,0.703272,,,4.41627,0.0942219,4.000000000000002,3.878787878787879,-0.42519389535591035,-0.07670673606036282,-0.1188260940009402,-1.0036117513452107,-0.41774906612581797,-0.40525510614479,-0.7761132780421869
Rafael Montero,HOU,26.9042,,,26.7162,,,,3.72775,14.4915,,11.5503,0.14317,26.0321,1.312,,,,,,0.251039,0.0968299,0.218235,,,,,,,,0.299865,,,,,,,,,,-0.0430897,999.0,1.27428,-0.237956,0.885487,1.27428,0.237956,3.81935,118.40000000000002,,121.0,,Rafael Montero,12760,606160,,,,,,,,-3.242349220066122,0.0,1.0,P,1.33336,1.31979,0.0,4.3807,0.0,0.791481,5.35022,1.77398,27.3904,119.285,13.3322,8.55368,3.79522,2.2538,1.22487,0.1214054822921752,1.39707,0.719416,,,4.44369,-0.0300268,4.385185185185186,4.481481481481482,-0.7223752215473721,-0.03515200882700127,0.0813283413387096,-0.5817875606676215,-0.4230138674295275,-0.6423161428402745,-0.9190327600930347
J.P. France,HOU,17.7191,,,31.567,,,,4.75659,17.2222,,11.6962,0.0,27.3905,1.04245,,,,,,0.255132,0.0857075,0.200712,,,,,,,,0.292751,,,,,,,,,,0.0644036,999.0,2.42427,-0.603372,0.788523,2.42427,0.603372,3.94864,111.1,,114.0,,J.P. France,21212,641585,,,,,,,,-3.2640817741636554,0.0,1.0,P,1.80822,1.90195,1.25809,4.5026,3.12392,0.0,0.892494,0.0,31.6705,136.467,15.8444,7.78372,3.32379,2.34182,1.35171,0.1150040477514267,1.36604,0.711427,,,4.59591,0.0822021,3.4718750000000003,3.5625,-0.3833034726236639,-0.07670673606036282,-0.14511482550490426,-0.8450732863317536,-0.6522207527589083,-0.3576410666537077,-0.8040216342303551
Angel Chivilli,COL,53.4566,,,59.9977,,,,9.689,32.4962,,22.4689,0.0,52.0614,2.63864,,,,,,0.265233,0.0894053,0.207156,,,,,,,,0.305907,,,,,,,,,,-0.194084,999.0,1.95762,-1.36206,0.400413,1.95762,1.36206,4.46612,224.79999999999995,,237.0,,Angel Chivilli,26790,683409,,,,,,,,-3.267392583937041,0.0,1.0,P,3.1453,4.64779,0.0,4.71085,0.0,1.26409,12.267,3.30875,57.1169,251.315,29.8965,8.20341,3.54047,2.31704,1.52671,0.1177504286170005,1.44382,0.725239,,,4.8675,0.170442,3.9438596491228064,4.157894736842105,-0.7223752215473721,-0.010338857174552542,0.43268631344389763,-0.7321169052987394,-1.0437903497223489,-1.0712094658090778,-0.12024809782884843
Seth Martinez,ARI,40.2046,,,45.5073,,,,5.91911,23.5598,,17.1628,1.22913,37.8426,2.97919,,,,,,0.256689,0.086932,0.191679,,,,,,,,0.296488,,,,,,,,,,-0.0858758,999.0,1.6253,0.0861375,0.627962,1.6253,-0.0861375,4.16272,171.6,,179.0,,Seth Martinez,21045,661527,,,,,,,,-3.269969194238414,0.0,1.0,P,2.16682,2.10653,0.0,4.30775,0.0,0.349772,4.20847,0.0,45.2846,197.428,21.675,7.52095,3.41098,2.20493,1.17638,0.1047465726733207,1.38391,0.71916,,,4.52873,-0.00336657,3.813333333333333,3.977777777777778,-0.7223752215473721,-0.05834283338440808,0.023329826906980027,-1.2669547805858694,-0.28584699060608026,-0.5215838191981468,-0.43819537582351764
Luis Contreras,HOU,29.9936,,,30.9212,,,,4.17701,17.6857,,13.2329,0.0,30.3307,1.32841,,,,,,0.247003,0.0946922,0.21704,,,,,,,,0.294937,,,,,,,,,,0.0404933,999.0,1.1493,-0.499009,0.788546,1.1493,0.499009,3.94861,129.00000000000003,,130.0,,Luis Contreras,25839,664351,,,,,,,,-3.2773685493643514,0.0,1.0,P,1.52949,0.855418,0.0,4.52063,0.0,0.0,1.10839,0.0,32.3932,139.747,16.2709,8.42695,3.67658,2.29206,1.16052,0.1223480403423309,1.36307,0.690967,,,4.31869,-0.182604,4.031250000000001,4.0625,-0.7223752215473721,-0.07670673606036282,-0.13414775979721633,-0.5430209250586603,-0.6861223125824409,-0.3303937261356904,-0.7846018681826089
Grant Anderson,MIL,26.3636,,,28.9103,,,,5.27975,16.9576,,11.0607,2.49174,28.676,1.3994,,,,,,0.254171,0.0876418,0.22722,,,,,,,,0.296168,,,,,,,,,,-0.118625,999.0,4.43513,-1.40269,0.794478,4.43513,1.40269,3.9407,107.70000000000002,,110.0,,Grant Anderson,20546,681982,,,,,,,,-3.283638177198158,0.0,1.0,P,1.41775,1.38342,0.0,4.82776,0.0,0.294276,1.88663,1.80041,29.0837,126.204,15.601,8.87385,3.42277,2.5926,1.63383,0.1395780071616172,1.37435,0.706381,,,4.83976,-0.178154,3.713793103448277,3.793103448275862,-0.7223752215473721,-0.06125651184610537,-0.09461479384902347,0.16563340676463773,-1.2636146070140457,-0.433878574971799,-0.8735318747344507
Taylor Clarke,KCR,11.2977,,,13.7087,,,,1.94425,7.06419,,3.63714,0.127187,10.9658,0.36057,,,,,,0.268705,0.0661113,0.199322,,,,,,,,0.308716,,,,,,,,,,-0.00380971,999.0,1.90583,-0.630186,1.14961,1.90583,0.630186,3.46718,53.2,,57.0,,Taylor Clarke,17611,664199,,,,,,,,-3.294353854301049,0.0,1.0,P,0.603516,0.846831,0.0,4.56217,0.0662827,0.22182,1.80965,0.605836,12.821,55.0154,6.49905,7.69769,2.55318,3.01494,1.36481,0.1332102566957473,1.35293,0.703072,,,4.36271,-0.0236222,4.092307692307692,4.384615384615385,-0.7223752215473721,-0.06506063262275123,-0.09852521700729326,-0.09626692066706952,-0.7642294004953413,-0.23736745244791124,-1.3105290095133106
Evan Sisk,KCR,23.5348,,,23.4316,,,,2.36068,11.6685,,10.442,0.0,22.3228,1.20233,,,,,,0.250894,0.0994124,0.212524,,,,,,,,0.306669,,,,,,,,,,0.0818608,999.0,1.27526,-0.652038,0.988933,1.27526,0.652038,3.68142,112.20000000000005,,113.0,,Evan Sisk,sa3007612,681895,,,,,,,,-3.305874925046465,0.0,1.0,P,1.04971,1.21238,0.0,4.01868,0.0,0.0,2.15184,0.0,24.0416,105.037,10.7351,8.35658,3.90897,2.1378,0.883725,0.1131112724542617,1.40896,0.7264,,,4.03897,0.0513017,4.675000000000002,4.708333333333333,-0.7223752215473721,-0.07670673606036282,-0.08114267997782662,-0.9229215740024357,0.2576873354165955,-0.7513972467996123,-1.0090188020754511
Joely Rodríguez,,23.0419,,,23.3176,,,,2.49136,11.4233,,9.13345,0.0834412,19.8344,0.911485,,,,,,0.254138,0.0897225,0.194843,,,,,,,,0.299978,,,,,,,,,,0.0270537,999.0,0.951631,-2.97424,1.03123,0.951631,2.97424,3.62503,119.20000000000005,,120.0,,Joely Rodriguez,11487,570257,,,,,,,,-3.314995000459863,0.0,1.0,P,0.910545,1.25771,0.0,4.02199,0.0,0.0,3.5955,0.597787,23.5169,101.797,10.5094,7.5907,3.49541,2.17162,0.953453,0.1051207855343818,1.37991,0.726019,,,4.13828,0.154846,4.966666666666668,5.0,-0.7223752215473721,-0.07670673606036282,-0.007807768355745862,-1.2515637140912954,0.2514635881611383,-0.4848870642917251,-1.0231180842744998
Hunter Dobbins,BOS,10.5994,,,10.9817,,,,1.34936,5.57474,,3.50172,0.0,8.94515,0.507283,,,,,,0.257823,0.0751395,0.191944,,,,,,,,0.29822,,,,,,,,,,0.0158591,999.0,0.352295,-0.939547,1.20535,0.352295,0.939547,3.39287,47.50000000000001,,49.0,,Hunter Dobbins,sa3018275,690928,,,,,,,,-3.3226448486655373,0.0,1.0,P,0.519792,0.533607,0.0,4.24906,0.0,0.0,0.65495,0.0,10.8633,46.6029,5.12876,7.41085,2.90109,2.5545,1.11791,0.1168044060468673,1.33324,0.707357,,,4.24151,-0.000639006,4.318181818181819,4.454545454545454,-0.7223752215473721,-0.07670673606036282,-0.15718156438134023,-0.7710260337584116,-0.17549299470795535,-0.056727676421050956,-1.363134621789044
Chase Dollander,COL,12.1457,,,66.9651,,,,9.52508,39.7645,,26.2292,0.0,59.1854,3.78307,,,,,,0.262528,0.0920032,0.207602,,,,,,,,0.308208,,,,,,,,,,0.584022,999.0,3.70713,1.727,0.455763,3.70713,-1.727,4.39232,211.8,,223.0,,Chase Dollander,sa3023361,801403,,,,,,,,-3.326186271450242,0.0,1.0,P,2.84786,3.94987,4.48234,5.09331,11.3845,0.0,0.16174,0.0,64.6436,285.09,36.5833,8.24007,3.65176,2.25647,1.32613,0.1155990064144134,1.44166,0.66905,,,4.64369,0.519524,3.2584615384615385,3.4307692307692306,0.48567417322620876,-0.07670673606036282,-0.1822356018701717,-0.8206031269748949,-1.7629246020855553,-1.0513932181596086,0.08200284047414233
Zach Pop,TOR,44.7558,,,43.3568,,,,5.66397,23.1376,,15.5785,1.99685,34.7409,1.98997,,,,,,0.257382,0.0837458,0.186758,,,,,,,,0.294365,,,,,,,,,,-0.0907924,999.0,2.07894,-1.14064,0.613249,2.07894,1.14064,4.18233,184.59999999999997,,189.0,,Zach Pop,20185,647315,,,,,,,,-3.327696840880144,0.0,1.0,P,2.39648,2.38825,0.0,4.45654,0.0,0.0722542,9.14671,1.69968,42.9884,186.021,21.2866,7.27332,3.2615,2.23005,1.1858,0.1030118912458419,1.37096,0.701836,,,4.48905,-0.116895,4.293023255813953,4.395348837209302,-0.7223752215473721,-0.07291321028720497,0.27418210096640133,-1.3383007977204047,-0.565614771312877,-0.40277807518860664,-0.4998968657900802
Alex Wood,,14.2072,,,72.0803,,,,9.19116,38.7454,,26.0416,1.07032,55.3009,5.21689,,,,,,0.265715,0.0860799,0.182796,,,,,,,,0.30414,,,,,,,,,,0.427483,999.0,1.49955,-0.682911,0.352333,1.49955,0.682911,4.53022,222.30000000000007,,240.0,,Alex Wood,13781,622072,,,,,,,,-3.3444611806987776,0.0,1.0,P,3.3509,4.8578,3.8331,4.68682,12.9753,0.0,0.0,0.0,68.4498,302.528,35.6458,7.27115,3.42403,2.12356,1.20848,0.096716359257698,1.43349,0.696463,,,4.66625,0.314471,3.2691176470588243,3.5294117647058822,0.3106954815020648,-0.07670673606036282,-0.19045165593120778,-1.5972308386962533,-0.998607072819437,-0.9764400962632424,0.18427973756966104
Tommy Henry,ARI,19.7945,,,27.9385,,,,3.68756,14.5789,,10.6276,0.266829,24.5112,1.365,,,,,,0.255404,0.0875552,0.201934,,,,,,,,0.298691,,,,,,,,,,-0.0138433,999.0,3.56627,-0.981601,0.859122,3.56627,0.981601,3.8545,103.20000000000006,,106.0,,Tommy Henry,26285,674072,,,,,,,,-3.3480464474603666,0.0,1.0,P,1.77954,1.81956,0.522898,4.31274,1.03629,0.0,0.698304,0.0,27.99,121.382,13.4126,7.88141,3.41724,2.30637,1.18571,0.1143791601061821,1.37785,0.718103,,,4.41313,0.0495654,3.685714285714288,3.7857142857142856,-0.581447355203383,-0.07670673606036282,-0.15497927176502913,-0.8707744000570432,-0.2952296186437625,-0.4659882355149184,-0.9029208302158678
Anthony Veneziano,MIA,44.6826,,,58.938,,,,6.35231,27.3499,,20.2375,0.0,47.4227,2.39128,,,,,,0.27473,0.0853329,0.199961,,,,,,,,0.327116,,,,,,,,,,0.0179291,999.0,2.17045,-0.0354565,0.505015,2.17045,0.0354565,4.32665,213.00000000000003,,235.0,,Anthony Veneziano,27453,685107,,,,,,,,-3.3587910734339044,0.0,1.0,P,2.97814,1.98271,0.0,4.23537,0.0,0.0620944,5.24686,0.0,53.4682,237.159,25.162,7.98238,3.40646,2.34331,1.06925,0.1146282032132148,1.4808,0.737392,,,4.20674,0.151138,4.018867924528302,4.433962264150943,-0.7223752215473721,-0.07344662513575535,0.07607786929871521,-0.8605314623624731,-0.14975187690517178,-1.4104709649189437,-0.21829279186290337
Hogan Harris,ATH,40.99,,,53.3959,,,,7.06001,30.0541,,26.873,0.0,51.9987,2.49867,,,,,,0.242856,0.107821,0.20863,,,,,,,,0.288144,,,,,,,,,,-0.116171,999.0,2.99918,-0.85092,0.379933,2.99918,0.85092,4.49342,226.89999999999992,,223.0,,Hogan Harris,21520,663687,,,,,,,,-3.35954727870173,0.0,1.0,P,3.06573,3.52757,0.37192,4.34829,1.43263,0.0,2.57666,0.0,57.229,249.239,27.6498,8.17748,4.22614,1.93498,1.11028,0.1008097603917121,1.40259,0.713431,,,4.49269,-0.123351,3.9807017543859633,3.912280701754386,-0.6221379055686223,-0.07670673606036282,-0.05956271159517949,-1.4288726244330379,-0.36207379233908343,-0.6929576646111361,-0.11723584409430807
Marco Raya,MIN,9.22371,,,9.10119,,,,1.17498,4.82736,,3.68694,0.0,8.58553,0.472137,,,,,,0.248616,0.0904404,0.210603,,,,,,,,0.295237,,,,,,,,,,0.00436509,999.0,0.349186,-2.03712,1.21549,0.349186,2.03712,3.37934,40.90000000000001,,42.0,,Marco Raya,sa3014550,694397,,,,,,,,-3.366664662608427,0.0,1.0,P,0.494894,0.500126,0.0,4.22865,0.0,0.0,0.613045,0.0,9.45232,40.7665,4.44118,8.17469,3.51051,2.32863,1.11875,0.120162196457386,1.35291,0.714408,,,4.28588,-0.0404207,4.544444444444446,4.666666666666667,-0.7223752215473721,-0.07670673606036282,-0.15931025082518663,-0.6329228821548164,-0.13711635377626818,-0.23718396867337999,-1.4010492495710407
Lake Bachar,MIA,46.6457,,,49.4777,,,,7.59378,26.3907,,20.4092,0.0,44.5668,1.54286,,,,,,0.25922,0.0958972,0.209407,,,,,,,,0.301951,,,,,,,,,,-0.102831,999.0,2.16337,-1.49286,0.492248,2.16337,1.49286,4.34367,201.4000000000001,,208.0,,Lake Bachar,19222,669199,,,,,,,,-3.3669203404410513,0.0,1.0,P,2.1074,3.55507,0.0,4.5119,0.0,0.03551,12.0989,0.0,48.4308,212.824,24.2794,8.28194,3.79268,2.18366,1.41117,0.1135098785161972,1.44303,0.734044,,,4.7242,-0.0180349,4.195833333333335,4.333333333333333,-0.7223752215473721,-0.07484237246343925,0.4241471846714223,-0.9065272352643345,-0.6697074142319448,-1.0639618567150588,-0.3536534248903239
Jack Dreyer,LAD,15.8412,,,14.9004,,,,2.22031,8.03059,,6.95255,0.0,15.3138,0.607738,,,,,,0.245313,0.101793,0.224211,,,,,,,,0.293478,,,,,,,,,,-0.0287289,999.0,0.821139,0.793333,1.08296,0.821139,-0.793333,3.55606,64.80000000000001,,64.0,,Jack Dreyer,sa3018789,676263,,,,,,,,-3.3811801990769617,0.0,1.0,P,0.939927,0.883326,0.0,4.2211,0.0,0.0,1.09207,0.0,15.7526,68.3008,7.38814,8.74931,3.97223,2.20262,1.26854,0.1224183216691017,1.38726,0.737409,,,4.49434,0.0342012,4.050000000000001,4.0,-0.7223752215473721,-0.07670673606036282,-0.13497678169826807,-0.5401303120247068,-0.12292019311804946,-0.5523173514322746,-1.2317536031959275
Stephen Kolek,SDP,28.1416,,,33.1346,,,,3.3584,16.1206,,9.86699,0.0,25.9337,1.70485,,,,,,0.270336,0.0735574,0.193333,,,,,,,,0.319226,,,,,,,,,,0.0737374,999.0,2.35278,-0.986083,0.816091,2.35278,0.986083,3.91188,130.7,,140.0,,Stephen Kolek,21487,663568,,,,,,,,-3.386090019038619,0.0,1.0,P,1.723,0.806419,0.0,4.34315,0.0,0.0,1.88289,1.05857,30.7332,134.14,14.831,7.5945,2.88948,2.62833,0.983484,0.1197756603360176,1.39919,0.701856,,,4.02898,0.0147416,4.216129032258064,4.516129032258065,-0.7223752215473721,-0.07670673606036282,-0.09480477803468115,-0.6488207941871998,-0.35240912137441405,-0.661765422940677,-0.829207944893912
Josh Staumont,,28.5737,,,26.754,,,,3.60329,15.2233,,13.8167,0.0,28.7164,1.21564,,,,,,0.239464,0.109002,0.226547,,,,,,,,0.291553,,,,,,,,,,0.0399778,999.0,0.596605,-2.24795,0.851389,0.596605,2.24795,3.86481,116.20000000000005,,114.0,,Josh Staumont,18335,622251,,,,,,,,-3.3930104993147787,0.0,1.0,P,1.39896,1.30631,0.0,4.31682,0.0,0.115458,1.50749,0.628383,29.1995,126.757,14.0055,8.85109,4.25865,2.07838,1.11062,0.1175449192523956,1.38943,0.713487,,,4.34825,0.0104591,4.006896551724139,3.931034482758621,-0.7223752215473721,-0.07064490299436445,-0.11387431367529535,-0.7405693360541195,-0.30290118625774026,-0.5722253409690083,-0.8704201978168791
Carson Spiers,CIN,31.3078,,,54.651,,,,9.22565,29.7231,,16.7176,0.0,44.9688,2.52397,,,,,,0.271723,0.075862,0.204061,,,,,,,,0.309157,,,,,,,,,,0.134179,999.0,3.82834,-0.638157,0.38982,3.82834,0.638157,4.48024,150.3,,167.0,,Carson Spiers,27685,686730,,,,,,,,-3.3999466057399292,0.0,1.0,P,2.65913,3.36541,1.2972,4.88934,2.91019,0.0490019,1.07637,0.0,50.3356,220.369,27.3453,8.04043,2.98911,2.6899,1.64955,0.1281994804739952,1.41786,0.712465,,,4.90919,-0.0228842,3.006,3.34,-0.37276281488025426,-0.07413401405134877,-0.13577430889474554,-0.302356016054479,-1.3794026299720712,-0.8330475264663996,-0.30246929542063106
Shintaro Fujinami,,14.9898,,,12.6352,,,,1.77696,8.29883,,7.37023,0.18533,16.0623,0.833583,,,,,,0.227846,0.115777,0.252319,,,,,,,,0.288663,,,,,,,,,,-0.00972618,999.0,2.88395,-1.12177,1.06391,2.88395,1.12177,3.58145,64.60000000000001,,61.0,,Shintaro Fujinami,31839,660261,,,,,,,,-3.4004458024695214,0.0,1.0,P,0.943991,1.19055,0.00176888,4.6698,0.164823,0.176522,1.24116,0.544966,14.7146,63.6586,7.63493,9.82425,4.50789,2.17934,1.08685,0.136541336774826,1.35956,0.668272,,,4.22579,-0.0819887,4.3066666666666675,4.066666666666666,-0.7218984851968437,-0.06743889064058971,-0.1274033212063683,0.040737657022952845,-0.9666046020375997,-0.29819232370530635,-1.2596458367057664
Alex Cornwell,STL,4.98576,,,5.14197,,,,0.505516,2.30243,,1.56313,0.0,3.68375,0.136632,,,,,,0.260462,0.0729023,0.171805,,,,,,,,0.298117,,,,,,,,,,0.0178996,999.0,0.452841,-1.21348,1.31893,0.452841,1.21348,3.24143,17.7,,18.0,,Alex Cornwell,sa3017501,676498,,,,,,,,-3.403539243981065,0.0,1.0,P,0.134829,0.160139,0.0,3.79984,0.0,0.0,0.601095,0.0,5.01709,21.4415,2.11824,6.60817,2.80405,2.35665,0.906829,0.0989028215408325,1.33645,0.734098,,,4.02425,0.0626898,3.54,3.6,-0.7223752215473721,-0.07670673606036282,-0.15991728585690038,-1.5073034473923328,0.66916916302514,-0.08617682223345371,-1.5202288939157835
Phil Bickford,CHC,9.06936,,,8.90466,,,,1.34893,5.3253,,3.67251,0.143345,9.12705,0.649025,,,,,,0.244452,0.0901261,0.223985,,,,,,,,0.291153,,,,,,,,,,-0.00796312,999.0,1.57464,-0.940439,1.1937,1.57464,0.940439,3.4084,37.90000000000001,,39.0,,Phil Bickford,18519,641360,,,,,,,,-3.404521412998821,0.0,1.0,P,0.529298,0.515758,0.0,4.6621,0.0,0.000331375,0.647407,0.172476,9.45786,40.7486,4.89927,8.68521,3.49472,2.48524,1.28363,0.1338585019111633,1.32981,0.678464,,,4.46134,-0.0321402,4.211111111111112,4.333333333333333,-0.7223752215473721,-0.07668933804608712,-0.15756473302102364,-0.06960512933534882,-0.9521263984523954,-0.025260209088794013,-1.4009003835077996
