Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,K,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,Pos,QS+W,SV+HLD,Impact_ERA,Impact_WHIP,QS+W_Z,SV+HLD_Z,K_Z,Impact_ERA_Z,Impact_WHIP_Z,Total_Z,Rep_Level,Z_Above_Rep,Base_Value,Value,Target,Tier,Primary_Pos,Pos_Tier
Brock Burke,CIN,3.37687,2.46824,0.0,4.2256,58.9609,0.0989863,0.382416,11.8401,2.38969,59.9862,255.02,58.3919,30.6132,28.1642,8.12859,19.786,2.22133,2.28237,54.6992,8.20677,2.96858,2.76455,1.21957,0.21449,0.0775859,0.1369039118289947,0.250661,1.30326,0.295451,0.712069,,,4.17668,0.226402,0.217981,999.0,1.94657,-1.57563,0.532185,1.94657,1.57563,4.29042,286.8,4.78,288,4.8,,,,,,,,,,,,,,,,,,,Brock Burke,17968,656271,RP,3.37687,12.222515999999999,-0.5707544024721538,-0.8208389537308577,-0.31057796162043877,0.9593934154401548,-0.003577890556396723,-0.1435971780707609,-0.10823894975188413,0.4254560730377351,4.921431591770853,-4.495975518733117,0.0,0.0,False,7,RP,RP 7
Kevin Kelly,TBR,2.15742,3.00001,0.0,3.94484,40.3864,0.0,0.045332,4.5959,2.11422,41.6233,173.982,39.9552,19.8306,18.2441,4.96599,10.359,0.79504,2.54384,36.1421,7.81482,2.23988,3.48895,1.07377,0.207735,0.0595407,0.1481938622891903,0.248047,1.2088,0.291647,0.703006,,,3.87949,0.226181,0.199277,999.0,1.45751,-2.67767,0.990592,1.45751,2.67767,3.67921,198.3,4.7214285714285715,198,4.714285714285714,,,,,,,,,,,,,,,,,,,Kevin Kelly,25679,687330,RP,2.15742,4.6412320000000005,0.9024747811926903,3.362414938888853,-0.48959603658386,-0.020944458536566297,-0.413376909208453,0.2270553346552957,0.4433808361082044,-0.27814313253482414,4.921431591770853,-5.199574724305677,0.0,0.0,False,7,RP,RP 7
Cade Povich,BAL,0.874062,1.48389,0.898327,4.28404,11.9703,2.93723,0.0,0.553669,0.0,23.8358,101.564,22.7853,12.3325,11.3459,3.29851,8.6024,0.469423,0.81419,23.5527,8.89311,3.24812,2.73793,1.24546,0.2319,0.0846993,0.1472009494900703,0.24727,1.31683,0.298436,0.711815,,,4.14307,0.224802,0.169824,999.0,2.1392,-1.44712,1.1108,2.1392,1.44712,3.51893,102.90000000000002,4.2875000000000005,103,4.291666666666667,,,,,,,,,,,,,,,,,,,Cade Povich,30055,700249,RP,1.772389,0.553669,-0.3815140149975435,-0.6495062873350523,-0.5461194761846974,-0.549508329929052,-0.6913903792774938,-0.09598583157799816,-0.08564637201835668,-2.1509831975381473,4.921431591770853,-7.072414789309001,0.0,0.0,False,7,RP,RP 7
Evan Sisk,PIT,1.95404,2.41213,0.0,3.92298,46.7642,0.0,0.0267423,5.57275,0.44562,47.3941,206.845,45.2312,22.4548,20.6585,4.28981,21.0371,0.767213,2.65972,46.1409,8.76204,3.99489,2.19331,0.814623,0.22307,0.101705,0.1213655471801757,0.246965,1.39824,0.308486,0.727043,,,3.86468,0.224624,0.329631,999.0,4.22806,-2.31509,0.780342,4.22806,2.31509,3.95954,225.6,4.800000000000001,227,4.829787234042553,,,,,,,,,,,,,,,,,,,Evan Sisk,24995,681895,RP,1.95404,5.5994923000000005,1.1426229248359567,-5.149771289513509,-0.5194526900637572,0.10296843870066888,-0.1925720190209678,0.2874746596692404,-0.6790684497925404,-1.2401082067543558,4.921431591770853,-6.161539798525209,0.0,0.0,False,7,RP,RP 7
Ian Hamilton,ATL,1.79189,1.66454,0.0,3.90574,38.0898,0.0878693,0.0542788,4.08036,1.06103,40.505,173.858,36.3863,19.1066,17.578,4.21376,17.6589,0.744551,1.94321,41.7483,9.27625,3.92371,2.36415,0.936275,0.240129,0.101571,0.1385580152273178,0.235883,1.33428,0.297085,0.725682,,,3.87797,0.221758,0.279829,999.0,1.26978,-2.5608,0.882766,1.26978,2.5608,3.82298,200.60000000000005,4.89268292682927,193,4.7073170731707314,,,,,,,,,,,,,,,,,,,Ian Hamilton,19261,641656,RP,1.79189,4.134638799999999,1.0541606290757826,-1.8107234424062206,-0.5432566843688281,-0.08645216154031408,-0.28957441537228473,0.2652182636050124,-0.23876888737596083,-0.9071348853613825,4.921431591770853,-5.828566477132235,0.0,0.0,False,7,RP,RP 7
Ryan Thompson,ARI,3.91877,3.42193,0.0,3.9694,61.4057,0.0,5.72284,19.1351,4.10316,62.2487,264.758,61.9815,29.8418,27.4545,6.16577,18.8105,1.69663,2.82233,51.1443,7.39451,2.71965,2.71892,0.891455,0.193174,0.0710481,0.1221256703138351,0.254936,1.29789,0.300383,0.706073,,,3.82214,0.220402,0.309666,999.0,2.35899,-1.55344,0.755894,2.35899,1.55344,3.99214,365.8,5.9,374,6.032258064516129,,,,,,,,,,,,,,,,,,,Ryan Thompson,16647,657044,RP,3.91877,24.85794,1.1796878126441075,-0.5172620444219799,-0.2310257907051261,2.593283492761416,-0.08208124137124352,0.2967998847953304,-0.06820814263294028,2.5162156829131495,4.921431591770853,-2.4052159088577034,0.0,0.0,False,7,RP,RP 7
Ryan Fernandez,STL,2.88217,2.54573,0.0,4.16812,44.2366,0.0,0.199829,4.8745,0.945087,46.6558,201.476,42.598,23.4863,21.6074,4.99335,21.5555,1.70903,1.554,47.1739,9.09993,4.15809,2.18849,0.963227,0.234141,0.106988,0.1271535828709602,0.238823,1.37504,0.297978,0.711427,,,3.99021,0.218562,0.159471,999.0,2.85124,-3.05307,0.644319,2.85124,3.05307,4.14091,216.5,4.6063829787234045,212,4.51063829787234,,,,,,,,,,,,,,,,,,,Ryan Fernandez,24862,681676,RP,2.88217,5.0743290000000005,-0.14589253479733932,-3.9870689081401345,-0.38320106357985034,0.03505943106916489,-0.16976013643869067,-0.036705378368956466,-0.525750086839785,-1.2017988002592088,4.921431591770853,-6.123230392030061,0.0,0.0,False,7,RP,RP 7
Coleman Crow,MIL,1.0467,0.72193,0.458085,3.72507,13.2472,0.626441,0.0,0.564952,0.0,16.84,69.6676,14.8785,7.57611,6.97002,1.87762,5.0464,0.35358,0.738249,17.4741,9.33888,2.697,3.46269,1.00348,0.250821,0.0724353,0.1783855929970741,0.232903,1.18319,0.29195,0.713959,,,3.53982,0.215871,0.143517,999.0,1.37435,-0.0707626,1.27539,1.37435,0.0707626,3.29948,82.20000000000002,4.835294117647059,79,4.647058823529412,,,,,,,,,,,,,,,,,,,Coleman Crow,sa3015142,689441,RP,1.504785,0.564952,0.7763220563791172,1.7916432719387514,-0.5854043611184883,-0.5480493221630747,-0.8256249479751022,0.19531633236165993,0.23625290345109903,-1.680482765592096,4.921431591770853,-6.601914357362949,0.0,0.0,False,7,RP,RP 7
Ricky Tiedemann,TOR,1.04957,1.49922,0.864978,4.23534,11.9016,3.07401,0.0,0.879836,0.0,22.5066,97.9866,19.8601,11.5125,10.5915,2.68103,10.949,0.334015,1.68332,24.1636,9.66259,4.37829,2.20693,1.0721,0.246601,0.111739,0.1348616406321525,0.232678,1.36889,0.29361,0.713219,,,4.22028,0.211268,0.121211,999.0,0.904888,-0.602971,1.07938,0.904888,0.602971,3.56082,94.3,4.1000000000000005,89,3.869565217391304,,,,,,,,,,,,,,,,,,,Ricky Tiedemann,sa3018096,694357,RP,1.914548,0.879836,-0.23854144144286124,-1.785017291911125,-0.5252502068266055,-0.5073315873955491,-0.6778997896651869,-0.06001509177285339,-0.23537917649649234,-2.08645240608299,4.921431591770853,-7.007883997853843,0.0,0.0,False,7,RP,RP 7
Brandon Williamson,CIN,3.41506,4.06712,2.54058,4.69363,31.9218,7.30107,0.0,1.27533,0.0,70.0511,302.529,68.923,39.7094,36.5327,11.7722,26.2723,0.349181,3.48468,59.6399,7.66239,3.37541,2.27006,1.51247,0.197138,0.0868425,0.1102955415844917,0.252676,1.35894,0.283824,0.704903,,,4.89143,0.20952,0.292791,999.0,3.2634,-0.962077,0.310555,3.2634,0.962077,4.58593,227.99999999999997,3.2571428571428567,231,3.3,,,,,,,,,,,,,,,,,,,Brandon Williamson,25463,682227,RP,5.95564,1.27533,-4.309435034108123,-4.858735605884272,0.06799142718059603,-0.4561901518378586,0.10552827427831422,-1.0842188992267865,-0.6406913764419514,-2.0384851368107464,4.921431591770853,-6.959916728581599,0.0,0.0,False,7,RP,RP 7
Gavin Stone,LAD,1.58512,1.0658,0.922427,4.48819,10.3013,2.58768,0.0,0.570596,0.0,23.9678,102.01,23.8289,12.9918,11.9525,3.27361,7.62693,0.267164,0.807638,20.7736,7.80057,2.86394,2.72372,1.22925,0.203643,0.0747666,0.1288767009973526,0.25465,1.31242,0.295641,0.687091,,,4.233,0.209176,0.117318,999.0,1.33269,-0.593361,1.05892,1.33269,0.593361,3.58811,97.3,4.054166666666667,100,4.166666666666667,,,,,,,,,,,,,,,,,,,Gavin Stone,27792,694813,RP,2.507547,0.570596,-0.9273944691874463,-0.547411601355485,-0.4381965847549881,-0.5473194950044133,-0.7527616308596878,-0.2333249260223548,-0.07218377800347754,-2.1545124600540393,4.921431591770853,-7.075944051824893,0.0,0.0,False,7,RP,RP 7
Keegan Akin,BAL,3.6054,3.13828,0.0,4.00771,61.3374,0.212399,2.18598,16.2198,3.01985,64.6377,273.003,58.9158,31.2861,28.7832,8.83115,23.9475,1.71133,2.04388,65.3667,9.10151,3.33439,2.72959,1.22963,0.239436,0.0877188,0.151717260479927,0.238514,1.28197,0.289819,0.731595,,,4.09503,0.207246,0.210802,999.0,1.37443,-1.74477,0.538216,1.37443,1.74477,4.28238,342.9,5.275384615384615,334,5.138461538461539,,,,,,,,,,,,,,,,,,,Keegan Akin,19362,669211,RP,3.6054,18.40578,0.9499195924950367,0.49224685561730364,-0.2770292300845901,1.7589529470441416,0.23199399467733103,0.2389920643372872,0.06490954459277895,2.125130213661704,4.921431591770853,-2.796301378109149,0.0,0.0,False,7,RP,RP 7
Grant Wolfram,BAL,2.38466,2.64486,0.0,4.32098,35.95,0.0,0.0,3.85441,0.0,39.1955,170.541,37.8711,20.4545,18.8181,4.24643,16.922,1.07027,1.68866,36.5085,8.38301,3.88561,2.15745,0.975057,0.214075,0.0992258,0.1148491129279136,0.249266,1.39794,0.302447,0.702967,,,4.10511,0.205285,-0.0200672,999.0,1.97297,-1.26029,0.75227,1.97297,1.26029,3.99697,173.60000000000002,4.4512820512820515,176,4.512820512820513,,,,,,,,,,,,,,,,,,,Grant Wolfram,21623,664991,RP,2.38466,3.85441,-0.7883048651539388,-4.247329702180786,-0.4562366800258315,-0.12268862307097922,-0.4052856470805282,-0.19833110985259572,-0.5600690660750078,-1.8273655459216351,4.921431591770853,-6.748797137692488,0.0,0.0,False,7,RP,RP 7
Gordon Graceffo,STL,3.26633,3.13231,0.0,4.34041,51.2362,0.0,0.0206649,6.93514,0.991251,61.5979,263.686,62.4215,32.2899,29.7067,6.7711,19.788,0.869828,2.22674,50.1203,7.32303,2.8912,2.53287,0.989318,0.190076,0.0750437,0.1150320842862129,0.258291,1.33462,0.301171,0.68637,,,4.00899,0.204928,0.0406147,999.0,3.1538,-1.86472,0.501227,3.1538,1.86472,4.3317,273.49999999999994,4.411290322580644,281,4.532258064516129,,,,,,,,,,,,,,,,,,,Gordon Graceffo,29519,700669,RP,3.26633,6.9558048999999995,-1.3718779480620418,-2.774021329539426,-0.32680548878961874,0.27835358595696985,-0.10469437570256178,-0.34515336394418183,-0.36579301449321977,-0.9315971592517209,4.921431591770853,-5.853028751022574,0.0,0.0,False,7,RP,RP 7
Spencer Bivens,SFG,2.99385,3.19628,0.0,4.15517,58.1427,0.066732,0.365593,8.60909,0.0,67.6081,290.5,68.8772,33.9279,31.2136,7.57176,21.3578,1.30173,3.52544,51.1478,6.8088,2.84316,2.3948,1.00795,0.176068,0.073521,0.1025471910834312,0.259311,1.33468,0.296309,0.707069,,,4.18216,0.204459,0.156626,999.0,1.33611,0.326334,0.551871,1.33611,-0.326334,4.26417,288.4000000000001,4.241176470588236,299,4.397058823529412,,,,,,,,,,,,,,,,,,,Spencer Bivens,30226,702352,RP,2.99385,8.974683,-0.11410662815410381,-3.0488818774606714,-0.3668061817791083,0.5394152562983214,-0.08200395038475962,-0.02870830208427206,-0.4020371728631424,-0.21336094581696802,4.921431591770853,-5.1347925375878205,0.0,0.0,False,7,RP,RP 7
Javier Assad,CHC,3.19178,2.70544,1.10584,4.06582,38.0521,2.99851,0.0,3.13861,0.0,57.3388,245.599,54.7458,28.1557,25.9033,6.75024,21.0935,0.58639,2.90354,47.6934,7.48603,3.31087,2.26105,1.05953,0.194192,0.0858859,0.1083062812685966,0.247046,1.32265,0.287127,0.718246,,,4.25754,0.203956,0.353518,999.0,0.9099,-0.0989191,0.637835,0.9099,0.0989191,4.14955,228.69999999999993,4.012280701754385,230,4.035087719298246,,,,,,,,,,,,,,,,,,,Javier Assad,21741,665871,RP,4.29762,3.13861,0.47235070678805524,-1.8962755723847118,-0.17540973617243333,-0.21524891367512192,-0.15828794573056598,0.11883960642389213,-0.25005011697138857,-0.5715450645366238,4.921431591770853,-5.4929766563074764,0.0,0.0,False,7,RP,RP 7
Drew Thorpe,CHW,2.36644,2.99251,2.48113,4.77168,8.63757,7.83222,0.0,0.0,0.0,42.5129,182.378,41.7132,24.4998,22.5398,6.71113,15.6291,0.290255,1.32315,32.3467,6.84782,3.30868,2.06966,1.42075,0.177361,0.0856959,0.0916651114821434,0.252156,1.34882,0.276985,0.684979,,,4.86185,0.203692,0.267794,999.0,1.51723,0.741461,0.728967,1.51723,-0.741461,4.02804,135.89999999999998,3.1604651162790693,137,3.186046511627907,,,,,,,,,,,,,,,,,,,Drew Thorpe,31967,689672,SP,4.847569999999999,0.0,-2.984012279771985,-2.518473844085214,-0.09467580667459959,-0.6211034172977374,-0.4971912549517003,-0.7507532852095018,-0.3320955500739471,-2.3220599875187853,4.8385671445016785,-7.160627132020464,0.0,0.0,False,7,SP,SP 7
Greg Weissert,BOS,3.7514,3.45362,0.0,4.12905,61.6316,0.0,1.13934,15.4034,3.83403,62.8271,268.037,60.8071,31.3305,28.824,7.84751,21.667,1.60492,2.73601,55.5527,7.95794,3.1038,2.56393,1.12416,0.207258,0.0808359,0.1264218166470527,0.249584,1.31272,0.293839,0.71542,,,4.15573,0.20209,0.279905,999.0,1.49992,0.399193,0.52585,1.49992,-0.399193,4.29887,311.20000000000005,4.939682539682541,313,4.968253968253968,,,,,,,,,,,,,,,,,,,Greg Weissert,20375,669711,RP,3.7514,16.54274,0.07624982246653206,-1.4534684204024129,-0.25559609305998104,1.5180427433459829,0.015270068576201133,0.019183836843246992,-0.19165987993970177,1.1912661852405333,4.921431591770853,-3.7301654065303196,0.0,0.0,False,7,RP,RP 7
Huascar Brazobán,NYM,2.65411,2.39417,0.0,4.03959,48.3695,0.17849,0.510998,9.46308,2.11013,52.534,226.169,47.5554,25.6299,23.5795,5.63474,22.7978,1.11036,2.94155,49.3888,8.46117,3.90566,2.16639,0.96533,0.218372,0.1008,0.1175717413425445,0.237268,1.33919,0.288301,0.715978,,,4.11911,0.201629,0.173288,999.0,1.18496,-1.08951,0.68353,1.18496,1.08951,4.08863,254.6,4.80377358490566,248,4.679245283018868,,,,,,,,,,,,,,,,,,,Huascar Brazoban,6107,623211,RP,2.65411,9.974078,0.5859592393005085,-2.6063541420409524,-0.41668079803075675,0.6686472926608908,-0.12084819187771727,0.14742259168495553,-0.3436837807632652,-0.007298352935229116,4.921431591770853,-4.928729944706082,0.0,0.0,False,7,RP,RP 7
Mitchell Parker,WSN,2.61027,3.16174,2.2439,4.627,25.5054,3.81517,0.00151718,0.579678,0.0,46.4583,199.257,47.3673,25.9616,23.8847,6.58849,15.5631,0.206806,1.13317,36.2871,7.02961,3.01493,2.3316,1.27634,0.182112,0.0781058,0.1040059924125671,0.25946,1.35456,0.291933,0.688348,,,4.49475,0.200947,0.0475602,999.0,2.43085,-0.912111,0.669042,2.43085,0.912111,4.10794,157.10000000000008,3.4152173913043495,164,3.5652173913043477,,,,,,,,,,,,,,,,,,,Mitchell Parker,27636,680730,RP,4.85417,0.58119518,-2.5140418552328985,-3.018661146632296,-0.09370691143924047,-0.5459489121866352,-0.41017485405411586,-0.6325125384921377,-0.3980521522318356,-2.1664383198831696,4.921431591770853,-7.087869911654023,0.0,0.0,False,7,RP,RP 7
Calvin Faucher,MIA,3.10775,3.71797,0.0,4.06498,61.4386,0.0779348,5.70562,13.7177,2.69519,63.1768,272.837,59.4238,31.0159,28.5347,7.03209,26.5002,1.26627,3.03109,62.3535,8.88272,3.77515,2.35295,1.00177,0.228538,0.0971282,0.1314093768596649,0.244235,1.36006,0.30124,0.721723,,,4.01052,0.198759,0.273616,999.0,0.959243,-1.16425,0.700058,0.959243,1.16425,4.06659,346.70000000000005,5.503174603174604,344,5.4603174603174605,,,,,,,,,,,,,,,,,,,Calvin Faucher,20116,676534,RP,3.10775,19.42332,0.5264106192073754,-4.452401960652019,-0.3500853988537455,1.8905313182390835,0.16545308025630753,0.13244064188948473,-0.5871106748818081,1.3870410442965573,4.921431591770853,-3.5343905474742954,0.0,0.0,False,7,RP,RP 7
Blade Tidwell,SFG,1.71272,1.86493,1.07397,4.52752,16.8315,3.32552,0.0,0.750125,0.0,33.7269,146.472,33.0648,18.4419,16.9666,4.61384,13.54,0.212715,1.72195,29.042,7.74984,3.61313,2.14491,1.2312,0.198277,0.0924407,0.1058361157774925,0.251999,1.38183,0.291643,0.701521,,,4.5489,0.195798,0.152269,999.0,1.56398,-2.23823,0.870608,1.56398,2.23823,3.83919,118.30000000000004,3.4794117647058833,119,3.5,,,,,,,,,,,,,,,,,,,Blade Tidwell,31701,694918,RP,2.78669,0.750125,-1.452342048616815,-3.1112321093615676,-0.3972177479847111,-0.5241045517075831,-0.570169404389891,-0.36539747897092684,-0.4102589118377186,-2.3458628513677042,4.921431591770853,-7.267294443138557,0.0,0.0,False,7,RP,RP 7
Jack Perkins,ATH,1.42274,1.20743,0.376398,3.89965,18.7195,0.514733,0.0688239,0.968767,0.0,24.7815,105.24,20.9779,11.6714,10.7377,2.64329,10.6082,0.385803,1.53925,25.7198,9.34075,3.85262,2.42452,0.959974,0.244393,0.1008,0.1435922011733055,0.225346,1.27458,0.283252,0.71416,,,3.91659,0.194511,0.163209,999.0,1.00998,0.70432,1.11515,1.00998,-0.70432,3.51313,110.5,4.42,103,4.12,,,,,,,,,,,,,,,,,,,Jack Perkins,31468,678022,RP,1.799138,1.0375909,0.6617047310070714,0.37165042123219305,-0.5421926612376338,-0.48693225882859253,-0.6435340087605019,0.16647954299979945,0.04900723958844524,-1.5355163077085685,4.921431591770853,-6.456947899479421,0.0,0.0,False,7,RP,RP 7
Ryan Johnson,LAA,1.06212,1.42497,0.264875,4.27925,16.9203,1.036,0.295889,1.43751,1.34479,22.1037,93.8115,21.8724,11.4236,10.5097,3.00901,7.23136,0.959852,0.386095,20.2647,8.25122,2.94441,2.80233,1.22519,0.216015,0.077084,0.1389310732483863,0.253758,1.31669,0.299798,0.710301,,,4.10512,0.193396,0.10029,999.0,1.05844,-2.75666,1.13447,1.05844,2.75666,3.48737,91.7,4.168181818181818,94,4.2727272727272725,,,,,,,,,,,,,,,,,,,Ryan Johnson,35325,696270,RP,1.326995,1.7333990000000001,-0.3420740551314077,-0.5992494584351158,-0.6115043435267433,-0.3969571261927775,-0.763999740294461,-0.08606305758717031,-0.07901931520865653,-2.0348563678991196,4.921431591770853,-6.9562879596699725,0.0,0.0,False,7,RP,RP 7
Isaac Mattson,PIT,3.27329,3.63276,0.0,4.21463,58.02,0.0,2.03689,14.2545,3.25574,62.6234,269.796,56.772,31.8762,29.3261,7.56061,27.5116,1.46681,3.27798,58.9282,8.46894,3.95386,2.14194,1.08658,0.218418,0.101972,0.1164458692073822,0.237534,1.34588,0.285255,0.711104,,,4.29765,0.193383,0.190328,999.0,2.07113,1.21108,0.513604,2.07113,-1.21108,4.31519,310.6000000000001,4.930158730158731,302,4.7936507936507935,,,,,,,,,,,,,,,,,,,Isaac Mattson,20385,676755,RP,3.27329,16.29139,-0.5195514766358672,-3.5256560608118144,-0.3257837447232402,1.4855406072138913,0.08981170425526813,-0.13071493725542885,-0.4649064319792982,0.6876674050228244,4.921431591770853,-4.2337641867480285,0.0,0.0,False,7,RP,RP 7
DJ Herz,WSN,1.14273,1.51173,0.442433,4.04168,16.4397,1.8364,0.197109,1.14919,0.0,25.4647,109.164,21.591,12.43,11.4356,3.14335,12.4711,0.277197,1.00004,28.4964,10.0715,4.40766,2.285,1.11096,0.261042,0.114241,0.1468004509806633,0.225627,1.33762,0.288004,0.729302,,,4.08877,0.193338,0.226628,999.0,1.19474,-0.85639,1.06514,1.19474,0.85639,3.57981,111.9,4.476,107,4.28,,,,,,,,,,,,,,,,,,,DJ Herz,26389,687792,RP,1.585163,1.346299,0.27807438023024367,-1.2233078707281013,-0.573604685174899,-0.4470131313518494,-0.5822179650257966,0.06996125850608259,-0.16131003353215412,-1.7852788413486733,4.921431591770853,-6.706710433119526,0.0,0.0,False,7,RP,RP 7
Emerson Hancock,SEA,3.39822,3.2137,2.67117,4.41835,31.6332,7.43807,0.0,0.635566,0.0,66.2318,283.522,65.3935,35.3425,32.5151,9.25413,21.8267,0.278668,3.56734,51.318,6.97341,2.96595,2.35116,1.25751,0.181002,0.0769841,0.104017473757267,0.253338,1.31689,0.28417,0.698555,,,4.55213,0.191603,0.0364014,739.75,2.04477,-0.497288,0.462848,2.04477,0.497288,4.38287,236.7000000000001,3.5863636363636378,241,3.6515151515151514,,,,,,,,,,,,,,,,,,,Emerson Hancock,27470,676106,RP,6.06939,0.635566,-2.04869989253619,-1.8089321449885385,0.08469018975970076,-0.5389182068225873,-0.07824540012773776,-0.5154362752312215,-0.23853268007816883,-1.2307859864806527,4.921431591770853,-6.152217578251506,0.0,0.0,False,7,RP,RP 7
Nick Mears,KCR,3.2788,3.53605,0.0,4.20608,57.8858,0.0,0.217053,13.6566,3.4182,58.7794,249.78,54.1135,29.8588,27.4701,7.42488,22.4622,1.08218,2.1559,57.0331,8.73261,3.4393,2.53907,1.13686,0.228334,0.0899281,0.1384054943919181,0.240332,1.30276,0.290526,0.705897,,,4.09315,0.190837,0.08476,999.0,1.38687,0.233806,0.52793,1.38687,-0.233806,4.29609,308.1,5.222033898305085,302,5.11864406779661,,,,,,,,,,,,,,,,,,,Nick Mears,25376,683232,RP,3.2788,13.873653,-0.43177825007537046,-0.7749052494894969,-0.32497486400402376,1.1729023851904374,0.04796194754503261,-0.10863190541255516,-0.10218195661979564,0.7585052760156878,4.921431591770853,-4.162926315755165,0.0,0.0,False,7,RP,RP 7
Kendry Rojas,MIN,1.49518,1.71644,0.648283,4.20729,24.9684,1.06164,0.0,0.944526,0.0,31.4957,136.396,30.8943,16.0038,14.7235,3.48131,12.5965,0.700823,1.25293,29.375,8.394,3.59948,2.33201,0.994795,0.215365,0.092352,0.123013250529766,0.252102,1.38085,0.30564,0.711785,,,4.0259,0.189841,0.0632088,999.0,1.75904,0.0108786,0.949726,1.75904,-0.0108786,3.7337,131.89999999999998,4.2548387096774185,136,4.387096774193548,,,,,,,,,,,,,,,,,,,Kendry Rojas,sa3016746,696070,RP,2.143463,0.944526,-0.2355863714311316,-2.874545134798018,-0.4916449564020276,-0.49896650608906407,-0.5628157191044135,-0.059271620127522344,-0.3790484661951628,-2.1002638343079822,4.921431591770853,-7.021695426078836,0.0,0.0,False,7,RP,RP 7
Jake Bird,NYY,2.97494,2.68041,0.0,4.04928,49.535,0.0610913,0.215457,9.19501,3.60973,53.2873,229.211,48.2325,26.0598,23.975,5.81892,22.0737,1.84062,3.83923,53.7327,9.07523,3.72816,2.43424,0.982792,0.234424,0.0963029,0.1381212025880813,0.23725,1.31938,0.295057,0.711818,,,3.99687,0.187851,0.173286,999.0,2.89264,-2.8229,0.629664,2.89264,2.8229,4.16045,259.6,4.89811320754717,253,4.773584905660377,,,,,,,,,,,,,,,,,,,Jake Bird,21267,656234,RP,2.97494,9.410467,0.5369746473213125,-1.587912809098461,-0.36958221343072034,0.5957666025970582,-0.02492124439547777,0.1350984656743754,-0.20938822892503228,0.03649029473170064,4.921431591770853,-4.884941297039152,0.0,0.0,False,7,RP,RP 7
Kirby Yates,LAA,3.10649,3.42046,0.0,3.9912,55.6564,0.0,10.8192,9.57448,2.08519,56.0794,237.508,45.7715,27.0319,24.8694,8.04572,25.9093,0.997433,2.76593,66.2481,10.6319,4.1581,2.55692,1.29123,0.27893,0.109088,0.1698421016335487,0.219178,1.2782,0.280408,0.739014,,,4.17159,0.187847,0.224197,280.54998779296875,1.44364,1.18596,0.950836,1.44364,-1.18596,3.73222,336.4000000000001,6.007142857142859,316,5.642857142857143,,,,,,,,,,,,,,,,,,,Kirby Yates,9073,489446,RP,3.10649,20.39368,0.9269310401726298,0.6381261736557005,-0.350270369762314,2.01600883093905,0.2514580733879012,0.23320833104126465,0.08414574689924782,2.2880583709246514,4.921431591770853,-2.6333732208462015,0.0,0.0,False,7,RP,RP 7
Jalen Beeks,TEX,3.0784,2.75199,0.0,4.05539,50.2851,0.162365,0.684186,9.64755,2.91933,51.8806,222.157,49.3603,25.4102,23.3773,5.98089,19.7819,1.19597,2.04221,46.487,8.06434,3.43167,2.34998,1.03754,0.209253,0.0890446,0.1202082782983779,0.246392,1.33272,0.293372,0.719645,,,4.1037,0.1873,0.148682,999.0,1.17787,-0.610243,0.681553,1.17787,0.610243,4.09126,254.6,4.896153846153846,253,4.865384615384615,,,,,,,,,,,,,,,,,,,Jalen Beeks,17192,656222,RP,3.0784,10.331736000000001,0.4875974875405233,-2.237966337639808,-0.3543940466049255,0.714896144877846,-0.18492904461465018,0.12267557278917098,-0.29510676225245003,0.05733587079910563,4.921431591770853,-4.864095720971747,0.0,0.0,False,7,RP,RP 7
PJ Poulin,WSN,3.62518,3.40018,0.0,3.99606,56.6742,0.0,2.433,12.2632,2.51356,57.6361,249.031,53.4106,27.8161,25.5908,6.30697,24.9007,1.00776,2.95637,55.4289,8.65534,3.88829,2.226,0.984846,0.222578,0.0999903,0.1225880831480026,0.241487,1.35872,0.295435,0.726743,,,4.08426,0.186973,0.267598,999.0,2.69,-2.9103,0.608236,2.69,2.9103,4.18902,301.6,5.2,296,5.103448275862069,,,,,,,,,,,,,,,,,,,PJ Poulin,23394,676571,RP,3.62518,14.6962,0.9216076838285269,-3.984883154644363,-0.2741254804246807,1.2792661590875676,0.012536175968567088,0.23186901776471824,-0.5254618650616597,0.6752854491728308,4.921431591770853,-4.246146142598022,0.0,0.0,False,7,RP,RP 7
