Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,NameASCII,PlayerId,MLBAMID
"Fernando Cruz","NYY",2.69532,3.67931,0,3.74389,59.7086,0.637764,0.888484,17.861,2.21319,60.8445,255.312,47.8829,27.5115,25.3105,7.00978,28.3308,1.02453,2.04064,84.3399,12.4754,4.19063,2.97697,1.03687,0.330341,0.110965,0.21937566995620728,0.212869,1.2526,0.305958,0.733467,,,3.38937,0.678516,0.436877,670.8200073242188,4.0808,-0.707842,0.624497,4.0808,0.707842,4.16734,395.50000000000006,6.48360655737705,369,6.049180327868853,"Fernando Cruz","7048",518585
"Justin Slaten","BOS",4.35021,2.90213,0,3.77534,58.8742,0,5.97086,17.9369,3.67443,66.2353,277.892,60.7048,30.2006,27.7846,7.11024,22.1963,0,2.2783,69.8334,9.4889,3.01602,3.14617,0.966133,0.251297,0.0798739,0.1714227944612503,0.239545,1.25162,0.303697,0.722452,,,3.56189,0.67711,0.588026,435,2.65026,1.43295,0.596276,2.65026,-1.43295,4.20497,413.70000000000005,6.2681818181818185,409,6.196969696969697,"Justin Slaten","25648",686580
"Gregory Santos","SEA",2.25589,2.31392,0,3.479,48.7681,0,2.69951,11.9186,2.87407,52.5949,221.471,47.9406,22.0987,20.3308,4.03325,17.207,0.202288,3.27258,53.2255,9.10791,2.94445,3.09325,0.690166,0.240327,0.077694,0.16263293474912643,0.23852,1.23867,0.305479,0.723497,,,3.30756,0.673748,0.403082,735.1099853515625,3.28751,-0.532444,0.910889,3.28751,0.532444,3.78548,327.20000000000005,6.173584905660379,322,6.0754716981132075,"Gregory Santos","21894",666619
"Tony Gonsolin","LAD",8.30993,5.68999,7.0232,4.5261,27.1148,19.7767,0,0.178077,0,113.481,478.744,104.755,62.0322,57.0696,18.1475,38.6805,1.00158,5.07908,99.5221,7.89293,3.06768,2.57293,1.43925,0.207882,0.0807957,0.12708590179681778,0.240824,1.26396,0.272937,0.689688,,,4.64824,0.667584,0.740277,424.3900146484375,5.30626,0.338526,0.847047,5.30626,-0.338526,3.8706,409.80000000000007,3.6265486725663725,399,3.5309734513274336,"Tony Gonsolin","19388",664062
"Pete Fairbanks","TBR",2.85174,3.29416,0,3.35632,52.5552,0,23.829,2.84985,3.80801,53.756,222.825,43.9441,21.7902,20.047,5.08531,20.6428,1.33113,1.80843,61.0207,10.2163,3.45608,2.95603,0.851398,0.27385,0.0926411,0.18120883405208588,0.21931,1.20148,0.289412,0.744712,,,3.37894,0.664988,0.635212,156.13999938964844,1.43694,-0.214468,1.76447,1.43694,0.214468,2.64738,408.70000000000005,7.56851851851852,390,7.222222222222222,"Pete Fairbanks","17998",664126
"Edwin Uceta","TBR",3.03372,2.50911,0,3.54916,56.2946,0,9.07047,14.3434,1.59142,66.9365,278.028,54.7998,28.6918,26.3965,7.70352,24.0627,0,4.04227,75.1607,10.1058,3.23537,3.12354,1.03578,0.270335,0.0865478,0.1837874799966812,0.219267,1.17817,0.281915,0.736964,,,3.6765,0.66364,0.61045,327.9599914550781,6.02287,3.60764,0.930787,6.02287,-3.60764,3.75895,421.4,6.28955223880597,398,5.940298507462686,"Edwin Uceta","20539",670955
"Tyler Holton","DET",4.37351,2.70649,0,3.22999,61.3485,1.02861,6.19014,13.9312,1.41517,72.1541,293.075,62.8463,28.147,25.8952,7.42223,17.4475,0.645041,2.81252,63.9668,7.97877,2.17628,3.66624,0.925797,0.218261,0.0595327,0.1587282195687294,0.230362,1.11281,0.275159,0.745992,,,3.57305,0.659894,0.975998,486.1099853515625,4.24509,0.654672,0.994585,4.24509,-0.654672,3.67389,436.90000000000003,6.068055555555556,423,5.875,"Tyler Holton","26231",663947
"Will Vest","DET",3.21927,3.04262,0,3.3422,62.0874,0.367981,3.51746,14.4304,2.99969,64.0403,266.605,58.3069,25.8497,23.7817,5.41147,19.4512,1.36016,2.48961,63.7796,8.96336,2.7336,3.27896,0.760509,0.239229,0.0729588,0.16627008467912674,0.238314,1.2142,0.301444,0.739625,,,3.30096,0.65683,0.699117,691.7899780273438,1.87037,-0.790284,0.865466,1.87037,0.790284,3.84605,402.3,6.2859375,396,6.1875,"Will Vest","19769",676684
"Albert Suárez","BAL",4.82524,4.21527,4.36811,4.08162,40.02,8.49,0,1.31731,0.0626385,80.9793,342.36,79.2522,39.9187,36.7252,10.7697,24.6949,0.602801,2.7628,72.6105,8.0699,2.74458,2.9403,1.19694,0.212088,0.0721315,0.13995695114135742,0.251673,1.28363,0.295793,0.720476,,,4.11929,0.651915,0.524821,681.3900146484375,2.55586,-1.41753,0.182793,2.55586,1.41753,4.75628,324.69999999999993,4.008641975308641,328,4.049382716049383,"Albert Suarez","6175",544150
"Aroldis Chapman","BOS",4.79809,3.71127,0,3.34163,60.9547,0,12.366,15.0647,3.79461,60.1735,257.88,44.0726,24.2847,22.342,5.37137,36.4016,0.526353,2.30045,87.9937,13.161,5.44449,2.4173,0.803382,0.34122,0.141157,0.20006288588047028,0.201082,1.33737,0.30761,0.770201,,,3.33178,0.642727,0.860459,304.75,2.60145,-0.472904,0.941329,2.60145,0.472904,3.74489,450.1,7.501666666666667,417,6.95,"Aroldis Chapman","10233",547973
"José Alvarado","PHI",2.62141,3.37791,0,3.38208,58.1687,0,3.84196,14.1283,2.74542,57.7747,244.886,47.7409,23.5989,21.711,5.27485,26.9242,1.69172,2.09642,67.4268,10.5036,4.19419,2.50432,0.821702,0.27534,0.109946,0.16539361327886581,0.221161,1.29235,0.296626,0.759007,,,3.52618,0.639235,0.675471,633.4600219726562,1.8646,-0.0457994,0.844964,1.8646,0.0457994,3.87338,365.90000000000003,6.308620689655173,348,6,"Jose Alvarado","17780",621237
"Sean Burke","CHW",6.03354,8.06088,8.63179,4.59835,26.4195,21.5689,0,0.177836,0,123.955,540.134,116.034,68.8394,63.3323,20.1959,59.0514,0,4.33877,120.777,8.76924,4.28753,2.04529,1.46635,0.223606,0.109327,0.11427859216928482,0.243388,1.41248,0.285426,0.723691,,,4.87001,0.629484,0.756043,409.5,2.18014,1.19808,1.26161,2.18014,-1.19808,3.31786,422.9999999999999,3.411290322580644,413,3.3306451612903225,"Sean Burke","29878",680732
"Camilo Doval","SFG",4.43341,4.30833,0,3.57552,62.9308,0,9.8716,13.9935,5.47502,64.6395,276.997,53.9176,27.913,25.68,5.08813,31.7643,3.03335,3.21445,78.0123,10.8619,4.42266,2.45598,0.70844,0.281636,0.114674,0.16696202009916306,0.222783,1.32553,0.307262,0.735361,,,3.39942,0.626204,0.605908,379.0400085449219,4.41593,-1.27513,0.812647,4.41593,1.27513,3.91647,436.1,6.7092307692307696,417,6.415384615384616,"Camilo Doval","21992",666808
"Ian Anderson","ATL",5.96423,4.37133,5.18711,4.4616,20.8165,13.7585,0,0.829695,0,78.5967,342.161,78.8177,42.3511,38.963,9.53262,32.0888,0,2.53843,67.4716,7.72608,3.67444,2.10265,1.09157,0.197192,0.0937826,0.10340970009565353,0.256289,1.41108,0.300547,0.702694,,,4.34799,0.618289,0.707915,602.4299926757812,1.42899,-1.25106,0.474067,1.42899,1.25106,4.36791,289.20000000000005,3.6607594936708865,298,3.7721518987341773,"Ian Anderson","19951",666120
"Blake Treinen","LAD",4.94262,3.30043,0,3.32548,55.2315,0,9.07034,9.57067,4.45218,57.3239,236.636,50.3659,23.0229,21.1811,6.38057,16.9564,0,2.50311,63.4783,9.96625,2.6622,3.74362,1.00177,0.268253,0.0716562,0.1965969055891037,0.231913,1.17442,0.298575,0.758688,,,3.41715,0.614415,0.693847,322.67999267578125,3.2013,0.966002,0.876147,3.2013,-0.966002,3.8318,368.99999999999994,6.473684210526315,358,6.280701754385965,"Blake Treinen","12572",595014
"Drew Thorpe","CHW",5.01014,6.59618,7.1543,4.61645,17.5317,17.5317,0,0,0,98.5056,420.888,94.8787,54.9211,50.5274,15.6593,36.2737,0,3.08424,77.784,7.10676,3.31416,2.14436,1.43072,0.184809,0.0861838,0.09862546622753143,0.24868,1.33142,0.274985,0.697901,,,4.85244,0.609559,0.649137,627.2100219726562,4.00527,0.641029,0.520945,4.00527,-0.641029,4.30541,327.79999999999995,3.3111111111111104,326,3.292929292929293,"Drew Thorpe","31967",689672
"Brock Stewart","MIN",2.31223,1.18266,0,3.21461,46.6217,0,0.711486,13.8443,2.27519,49.5006,207.501,41.5389,19.218,17.6806,4.76331,20.2912,1.66897,1.6239,62.693,11.3986,3.68926,3.08967,0.866047,0.302134,0.0977884,0.2043452113866806,0.223826,1.24908,0.311316,0.772498,,,3.21259,0.604768,0.696664,750.5,4.15356,-0.382671,0.935907,4.15356,0.382671,3.75212,320.3,6.406000000000001,306,6.12,"Brock Stewart","16727",592779
"Dedniel Núñez","NYM",3.32318,1.68554,0,3.26464,48.5255,0,1.31489,12.1268,1.74815,56.3265,231.884,46.7936,22.2084,20.4318,6.34155,19.5455,1.60128,1.63467,65.5932,10.4807,3.12304,3.35592,1.01327,0.282871,0.0842902,0.19858083873987198,0.222083,1.17776,0.291507,0.768012,,,3.42913,0.603981,0.744755,738.2100219726562,2.91234,1.39579,0.891789,2.91234,-1.39579,3.81095,337.4000000000001,6.025000000000001,321,5.732142857142857,"Dedniel Nunez","23055",673380
"Ben Joyce","LAA",2.91945,2.85981,0,3.29383,56.27,0.231078,22.4393,5.40969,2.88815,59.4376,252.835,47.9443,23.6446,21.753,5.00018,27.7424,0,4.18439,71.4592,10.8203,4.20073,2.57581,0.757123,0.282632,0.109725,0.17290693521499634,0.217033,1.27338,0.297297,0.757676,,,3.46703,0.601495,0.713932,169.07000732421875,3.40632,-0.624008,1.66189,3.40632,0.624008,2.78415,426.3,7.22542372881356,406,6.88135593220339,"Ben Joyce","31461",690829
"Andrew Painter","PHI",3.60539,3.31344,4.91634,4.4244,16.3104,11.4269,0,0.30809,0,68.8114,294.921,65.784,36.7692,33.8277,10.3009,25.7419,0,2.89793,64.0037,8.37118,3.36685,2.48636,1.34728,0.217019,0.087284,0.1297353282570839,0.247047,1.3301,0.289009,0.71016,,,4.50091,0.590922,0.569431,999,1.32133,0.875359,0.24305,1.32133,-0.875359,4.67593,257,3.7246376811594204,256,3.710144927536232,"Andrew Painter","sa3017880",691725
"Adrian Morejon","SDP",3.88976,2.96854,0.372822,3.67055,55.4555,1.36358,0.936792,13.5351,1.47446,64.3776,271.699,59.9007,28.5388,26.2557,6.67612,22.3582,1.47325,2.10165,67.1077,9.38167,3.12568,3.00148,0.933323,0.246992,0.0822903,0.1647021472454071,0.242278,1.27776,0.306848,0.736777,,,3.56963,0.587999,0.501914,533.7100219726562,2.24263,-0.671802,0.560931,2.24263,0.671802,4.25209,354.5,5.5390625,352,5.5,"Adrian Morejon","20039",670970
"Ryan Pressly","HOU",2.93288,3.23993,0,3.51155,56.4115,0,3.74162,17.9876,5.9445,57.7342,240.725,53.1276,24.4851,22.5263,5.58693,17.7079,0,1.88297,61.1128,9.52668,2.76043,3.45116,0.870928,0.25387,0.0735608,0.18030902743339539,0.240251,1.22692,0.307837,0.73556,,,3.32543,0.585683,0.578068,563.5,1.51508,-0.943727,0.82293,1.51508,0.943727,3.90276,371.6,6.406896551724138,366,6.310344827586207,"Ryan Pressly","7005",519151
"Yimi García","TOR",3.17984,2.58923,0,3.64955,55.5979,0,4.73935,19.5609,2.68001,57.0532,234.694,48.7682,25.1472,23.1354,7.07648,16.9859,3.18495,2.91492,64.8188,10.225,2.67949,3.81603,1.1163,0.276185,0.0723748,0.20380979776382446,0.227047,1.15251,0.291759,0.72711,,,3.55312,0.585261,0.422721,469.1400146484375,2.78289,-1.3173,0.845546,2.78289,1.3173,3.8726,383.29999999999995,6.724561403508771,369,6.473684210526316,"Yimi Garcia","12095",554340
"Anthony DeSclafani",,3.28951,5.05166,5.35494,4.64976,12.9831,12.2332,0,0.191653,0,65.6436,279.293,70.5282,36.8632,33.9141,10.194,15.2257,0,2.51579,51.4965,7.06038,2.08751,3.3822,1.39764,0.184382,0.0545153,0.129866611212492,0.269654,1.30636,0.301882,0.683956,,,4.42713,0.584844,0.388379,999,1.46541,-1.07221,0.39982,1.46541,1.07221,4.46691,228.8000000000001,3.466666666666668,248,3.757575757575758,"Anthony DeSclafani","13050",543101
"Chase Dollander","COL",2.84786,3.94987,4.48234,5.09331,12.1457,11.3845,0,0.16174,0,64.6436,285.09,66.9651,39.7645,36.5833,9.52508,26.2292,0,3.78307,59.1854,8.24007,3.65176,2.25647,1.32613,0.207602,0.0920032,0.11559900641441345,0.262528,1.44166,0.308208,0.66905,,,4.64369,0.584022,0.519524,999,3.70713,1.727,0.455763,3.70713,-1.727,4.39232,211.8,3.2584615384615385,223,3.4307692307692306,"Chase Dollander","sa3023361",801403
"Evan Phillips","LAD",4.26572,2.48062,0,3.45257,60.8706,0,10.2264,15.326,3.09659,60.9713,251.332,52.4443,25.4237,23.3898,6.69826,19.0305,1.3061,2.43347,68.1333,10.0572,2.8091,3.58021,0.988733,0.271089,0.0757185,0.19536998122930527,0.228149,1.17227,0.295066,0.741597,,,3.41582,0.583582,0.701975,369.32000732421875,1.64124,0.268727,0.914737,1.64124,-0.268727,3.78035,413.1000000000001,6.772131147540985,397,6.508196721311475,"Evan Phillips","17734",623465
"Spencer Turnbull",,3.30675,2.54286,3.19667,4.14191,12.2859,10.2586,0,0.600204,0,58.0611,248.605,54.6263,29.0439,26.7204,7.0238,21.3302,0,3.69048,53.0078,8.2167,3.30637,2.48511,1.08875,0.213221,0.0857996,0.12742187082767487,0.244321,1.30822,0.291054,0.709472,,,4.206,0.579531,0.681716,586.0700073242188,1.871,1.2144,0.470806,1.871,-1.2144,4.37226,235.10000000000002,4.05344827586207,234,4.0344827586206895,"Spencer Turnbull","16207",605513
"A.J. Minter",,3.73368,3.80027,0,3.29646,53.0148,0,2.78518,14.3157,3.45129,51.6952,211.059,42.1274,20.5811,18.9346,6.11915,16.7861,1.25302,1.71235,59.7518,10.4026,2.92241,3.55961,1.06533,0.283105,0.0795326,0.2035723179578781,0.218775,1.13963,0.284224,0.761369,,,3.4671,0.576604,0.630951,729.4299926757812,0.731554,-1.08758,0.907653,0.731554,1.08758,3.7898,335.8,6.457692307692308,316,6.076923076923077,"A.J. Minter","18655",621345
"Erik Miller","SFG",3.24744,3.61695,0,3.46597,60.4395,1.83979,0.350414,14.4663,2.60198,60.2624,257.92,47.386,25.2255,23.2075,5.7629,33.0248,0,2.14515,74.9935,11.2001,4.93215,2.27083,0.860671,0.290763,0.128043,0.16272041201591492,0.212732,1.33434,0.293135,0.762831,,,3.67161,0.573352,0.735834,999,3.53331,-0.497321,0.685783,3.53331,0.497321,4.08562,349,5.816666666666666,323,5.383333333333334,"Erik Miller","26252",669062
"Michael McGreevy","STL",3.62435,2.90004,2.18548,3.73214,27.994,4.52272,0,1.00315,0,54.0745,226.833,54.731,24.3736,22.4237,5.68483,12.874,0,1.87055,41.937,6.97987,2.1427,3.2575,0.946166,0.184881,0.0567554,0.12812552973628044,0.258058,1.25022,0.298215,0.724796,,,3.80009,0.551741,0.70865,469.0400085449219,1.84948,-1.59927,0.742466,1.84948,1.59927,4.01005,225.8,4.181481481481482,235,4.351851851851852,"Michael McGreevy","29869",700241
"Jack Leiter","TEX",4.26382,6.5612,5.84052,4.91442,30.9187,17.1105,0,0.643574,0,104.992,460.323,99.33,62.3155,57.3303,15.9876,49.5158,0,5.95125,107.242,9.19291,4.24455,2.16582,1.37047,0.232971,0.107568,0.12540391832590103,0.245347,1.41769,0.295933,0.684233,,,4.68808,0.551504,0.11237,531.3599853515625,5.19064,-0.665261,1.10255,5.19064,0.665261,3.52993,372.80000000000007,3.550476190476191,367,3.4952380952380953,"Jack Leiter","30146",683004
"David Robertson",,2.68852,2.77045,0,3.23622,45.4716,0,3.63584,12.152,4.95402,51.3022,213.362,41.5644,20.0514,18.4473,5.02185,19.9965,2.1443,2.51135,62.9777,11.0482,3.508,3.14944,0.880989,0.295169,0.093721,0.20144784450531006,0.217781,1.19997,0.297446,0.761219,,,3.30004,0.550341,0.681973,465.2099914550781,1.47928,0.0715384,0.947728,1.47928,-0.0715384,3.73636,331.70000000000005,6.503921568627452,315,6.176470588235294,"David Robertson","8241",502085
"Kenta Maeda","DET",3.52148,4.02627,1.30506,4.33401,42.812,5.3126,0,2.63198,0,73.1797,305.795,70.3125,38.3045,35.2402,11.1217,19.4971,0,3.0321,70.124,8.6242,2.39785,3.59664,1.36781,0.229317,0.0637588,0.16555854678153992,0.248221,1.22725,0.292995,0.693772,,,4.1493,0.549881,0.207451,743.3900146484375,4.79328,-0.725738,0.455488,4.79328,0.725738,4.39268,308.90000000000003,4.231506849315069,308,4.219178082191781,"Kenta Maeda","18498",628317
"Ross Stripling",,2.96842,6.05474,4.18048,4.95649,15.1814,13.4231,0,0.383054,0,75.0192,322.649,84.5455,44.9072,41.3147,11.4504,17.7976,0.986882,1.99958,50.6574,6.07733,2.13517,2.84631,1.3737,0.157005,0.0551609,0.10184403508901596,0.279165,1.36422,0.303622,0.665441,,,4.59188,0.546856,0.145106,999,1.96875,-1.63598,0.488129,1.96875,1.63598,4.34916,240.7,3.2093333333333334,274,3.6533333333333333,"Ross Stripling","13273",548389
"Osvaldo Bido","ATH",4.25897,5.10442,4.12248,4.29464,33.3298,9.30289,0,2.00078,0,77.4846,331.969,69.871,40.1894,36.9742,9.82933,30.6264,0.83691,5.99195,73.7669,8.56819,3.55732,2.40861,1.1417,0.22221,0.0922565,0.12995349615812302,0.236569,1.297,0.283543,0.695303,,,4.32932,0.544412,0.307686,484,2.12042,-1.74673,0.16955,2.12042,1.74673,4.77393,309.80000000000007,4.023376623376624,300,3.896103896103896,"Osvaldo Bido","23150",674370
"Anthony Bender","MIA",3.96377,3.07188,0,3.81906,57.3342,0,5.73958,14.8591,3.58538,57.5478,244.903,54.228,26.5433,24.4198,5.23392,20.1495,0.819597,3.06148,59.9286,9.37234,3.15122,2.97419,0.818542,0.244703,0.0822754,0.16242776066064835,0.24461,1.29245,0.313002,0.713412,,,3.47608,0.541037,0.421933,720.3900146484375,3.50056,-0.416445,0.659266,3.50056,0.416445,4.12098,368.30000000000007,6.350000000000001,366,6.310344827586207,"Anthony Bender","19742",669622
"Ian Hamilton","NYY",2.30566,2.43988,0,3.47372,50.0465,0.260061,2.62201,13.5395,1.21274,56.3751,238.612,49.6609,23.6511,21.759,5.03944,21.9064,0.247981,2.86348,61.2248,9.77422,3.49725,2.79483,0.804521,0.256587,0.0918077,0.16477932035923004,0.232232,1.26948,0.302359,0.742748,,,3.47465,0.530601,0.535034,999,2.79678,-0.669215,0.850177,2.79678,0.669215,3.86643,340.9000000000001,6.087500000000001,333,5.946428571428571,"Ian Hamilton","19261",641656
"Garrett Whitlock","BOS",3.27749,2.49329,0.774736,3.73605,40.4112,1.29088,3.25621,5.40358,0.805446,52.0591,215.261,48.8925,23.4898,21.6106,6.41295,12.6725,0,2.19362,52.7698,9.12287,2.19083,4.16413,1.10868,0.245143,0.0588702,0.18627268821001053,0.24398,1.1826,0.30082,0.724045,,,3.59728,0.530024,0.586085,662.3200073242188,2.77733,-0.677072,0.813918,2.77733,0.677072,3.91478,279.6,5.376923076923077,278,5.346153846153846,"Garrett Whitlock","20191",676477
"Kevin Kelly","TBR",3.57615,2.53635,0,3.52627,56.7142,0,0.272834,13.8015,1.79115,59.6118,246.681,55.759,25.3874,23.3564,5.51145,13.1432,0.8537,4.30893,52.9512,7.99441,1.98432,4.0288,0.832101,0.214654,0.05328,0.16137434169650078,0.243245,1.15585,0.294247,0.711187,,,3.47016,0.528909,0.647756,749.6400146484375,2.55739,0.19818,0.880714,2.55739,-0.19818,3.82571,335.6,5.593333333333334,333,5.55,"Kevin Kelly","25679",687330
"Sawyer Gipson-Long","DET",3.1963,3.36122,2.98278,3.88589,29.055,5.8806,0,1.12469,0.483425,58.512,245.062,55.5544,27.4603,25.2634,7.61628,16.8388,0,2.39841,53.8472,8.28248,2.59006,3.1978,1.1715,0.219729,0.0687126,0.15101658552885056,0.246007,1.23724,0.291664,0.72789,,,4.00441,0.523851,0.657407,724.7899780273438,2.67841,-0.803864,0.653132,2.67841,0.803864,4.12916,247.60000000000005,4.196610169491526,246,4.169491525423729,"Sawyer Gipson-Long","26048",687830
"J.T. Ginn","ATH",3.88353,4.3567,4.64121,4.36142,24.2927,11.6734,0,0.648646,0,75.5183,327.634,78.0225,39.7787,36.5964,9.01888,25.4308,2.21002,4.42269,59.2556,7.06186,3.03075,2.33007,1.07484,0.180859,0.0776195,0.1032392755150795,0.262013,1.36991,0.300661,0.701055,,,4.33566,0.523582,0.387952,717.25,1.53171,-0.85305,0.255307,1.53171,0.85305,4.65959,283.9,3.7355263157894734,298,3.9210526315789473,"J.T. Ginn","27889",669372
"Tim Herrin","CLE",3.67893,2.48681,0,3.3589,59.0671,0,0.353536,14.1131,1.27806,59.2716,249.698,50.0537,24.0444,22.1208,4.8068,24.0323,0.617444,3.13191,63.8465,9.69468,3.64915,2.6567,0.729881,0.255695,0.0962454,0.15944933891296387,0.224926,1.24994,0.294039,0.742937,,,3.44128,0.52205,0.639749,999,1.19113,0.939051,0.770161,1.19113,-0.939051,3.97312,348.1,5.9,333,5.6440677966101696,"Tim Herrin","25139",682120
"Jackson Jobe","DET",4.02088,4.10413,7.21672,4.39826,28.3368,18.4672,0,0.175617,0,116.659,497.103,109.676,61.9681,57.0107,16.4263,43.6848,0,4.26523,95.3741,7.35791,3.37019,2.18323,1.26726,0.19186,0.0878788,0.10398085415363312,0.244183,1.3146,0.276414,0.701057,,,4.59495,0.514566,0.812121,286.67999267578125,3.8294,0.840957,0.508793,3.8294,-0.840957,4.32161,429.0000000000002,3.6666666666666687,423,3.6153846153846154,"Jackson Jobe","30203",695549
"Mark Leiter Jr.","NYY",2.81683,3.32315,0,3.76126,52.9679,0.160023,1.23922,14.6988,2.32546,55.698,234.34,47.8319,25.3013,23.2772,6.76155,21.1432,0.833008,3.28383,66.9448,10.8173,3.41643,3.16626,1.09257,0.285674,0.0902243,0.19544952362775803,0.227865,1.23837,0.301529,0.733903,,,3.65647,0.509237,0.43065,999,2.29338,-2.01381,0.679457,2.29338,2.01381,4.09406,330.50000000000006,5.901785714285715,316,5.642857142857143,"Mark Leiter Jr.","15551",643410
"Reed Garrett","NYM",5.01227,3.95509,0,3.74739,58.0621,0,2.22828,13.6251,3.70179,63.1283,270.838,55.4006,28.5708,26.2851,6.87502,29.1185,1.82595,2.6158,73.8933,10.5347,4.15133,2.53768,0.98015,0.272832,0.107513,0.16531949490308762,0.231701,1.33885,0.306473,0.747033,,,3.74928,0.508821,0.393511,744.3599853515625,3.27138,-0.810398,0.434784,3.27138,0.810398,4.42029,355.1,5.636507936507937,342,5.428571428571429,"Reed Garrett","16866",657585
"Lance McCullers Jr.","HOU",3.00471,2.33534,3.29064,3.97972,17.8518,7.05413,0,0.58339,0,49.9846,215.734,47.1674,24.0247,22.1028,5.61306,20.7805,0,2.33128,48.4716,8.72757,3.74164,2.33256,1.01066,0.224682,0.0963243,0.12835752218961716,0.24487,1.35938,0.299949,0.730961,,,4.074,0.508074,0.527483,687.6799926757812,2.14313,-1.05944,0.578117,2.14313,1.05944,4.22918,205,4.1,203,4.06,"Lance McCullers Jr.","14120",621121
"Jared Koenig","MIL",5.146,3.53335,0.442041,3.49504,52.5142,1.6552,1.75661,10.095,1.51297,61.756,262.484,57.5623,26.0675,23.9821,6.32331,22.1815,3.00743,3.03052,60.5792,8.82851,3.23262,2.73107,0.921527,0.230792,0.084506,0.14628596603870392,0.2426,1.29127,0.300752,0.757164,,,3.76044,0.506247,0.782449,999,0.79996,-0.65685,0.621074,0.79996,0.65685,4.1719,331.19999999999993,5.341935483870967,329,5.306451612903226,"Jared Koenig","27517",657649
"Tanner Banks","PHI",3.46568,3.03153,0,3.80241,59.2637,0.424104,0.791645,8.91473,1.73468,67.4408,283.841,62.9843,30.9708,28.4931,7.70619,21.7244,1.3287,2.87913,66.6914,8.89998,2.89912,3.06989,1.02839,0.234961,0.0765372,0.15842345356941223,0.24296,1.25604,0.29906,0.726974,,,3.76861,0.503608,0.441582,999,2.71426,-1.05989,0.549742,2.71426,1.05989,4.26701,333.59999999999997,4.97910447761194,331,4.940298507462686,"Tanner Banks","16990",621383
"Noah Schultz","CHW",2.39935,2.98341,3.72859,4.13106,7.69386,7.69386,0,0,0,43.5105,185.017,41.2648,21.7082,19.9716,5.55435,14.5817,0,2.55457,39.0651,8.08048,3.01619,2.67904,1.1489,0.211144,0.0788132,0.13233041763305664,0.245799,1.28352,0.289714,0.710172,,,4.21187,0.503368,0.534093,999,1.48183,0.996435,0.733801,1.48183,-0.996435,4.0216,169.20000000000002,3.8454545454545457,166,3.772727272727273,"Noah Schultz","sa3020949",702273
"Yennier Cano","BAL",2.91017,2.92702,0,3.37225,60.01,0,2.5388,21.9436,3.16168,60.286,254.134,55.3565,24.5531,22.5888,5.35761,21.3129,0.987279,2.03282,60.8741,9.08779,3.18176,2.85621,0.799829,0.239535,0.0838646,0.15567031502723694,0.239858,1.27176,0.303839,0.753466,,,3.46403,0.489837,0.550743,706.25,1.57897,-2.45027,0.838775,1.57897,2.45027,3.88163,395.5,6.591666666666667,391,6.516666666666667,"Yennier Cano","25911",666974
