Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,NameASCII,PlayerId,MLBAMID
"Luisangel Acuña","NYM",63.8683,223.449,207.983,51.4527,37.3653,8.95494,1.58578,3.54668,26.6289,21.6637,12.6999,0,41.3112,0.818574,1.43802,0.510046,5.53993,9.55299,3.01169,0.247389,0.0568359,0.18488,0.307421,0.29143,0.356853,0.283983,0.648283,0.109464,6.31103,0.291111,0.272356,0.289246,21.4274,-4.71129,82.0353,0.561603,1.00197,-4.135050594806671,2.100237011909485,0.558746,405.25,3.40285,2.18582,1.46016,,,,205.3,3.2078125,205.3,3.2078125,"Luisangel Acuna","26548",682668
"Davis Schneider","TOR",83.4675,316.854,275.507,58.9562,33.1181,14.2193,0.90948,10.7093,36.0512,34.1257,34.9549,0,94.5231,3.96261,1.97756,0.45119,2.42032,4.03858,0.763186,0.213991,0.110319,0.298318,0.369802,0.309333,0.388819,0.30776,0.698151,0.174827,4.28537,0.280094,-0.450862,-0.0699152,36.4481,-0.616808,101.624,-0.520777,0.45757,0.0678718090057373,-5.234907954931259,0.55723,649.1099853515625,2.38582,0.677487,0.697134,,,,325.9,3.926506024,325.9,3.926506024,"Davis Schneider","23565",676914
"Ben Rortvedt","TBR",71.0299,236.356,208.905,44.7253,31.2541,9.05535,0.0354559,4.38041,22.5347,22.1909,23.0244,0,64.1599,2.62839,1.34676,0.451955,4.31671,0.917136,0.198117,0.214094,0.0974137,0.271454,0.358859,0.298333,0.320686,0.278548,0.619019,0.106591,2.38732,0.284698,0.0444963,-0.345944,21.6313,-6.01725,78.2969,-0.301448,-1.70191,-6.303210198879242,3.778791069984436,0.552594,710.9600219726562,1.88383,3.33526,1.07081,,,,186.6,2.628169014,186.6,2.628169014,"Ben Rortvedt","20287",666163
"Jose Trevino","CIN",70.3514,243.83,223.187,52.0497,35.7158,9.23371,0.701116,6.39903,26.2878,26.9425,15.8376,0,41.847,2.21883,1.63227,0.954798,9.93213,1.26617,0.533232,0.233212,0.0649535,0.171624,0.378465,0.288651,0.36688,0.287459,0.655531,0.133669,3.48963,0.258537,-0.28462,-0.387122,24.0639,-4.45882,76.6715,-0.671742,-0.747153,-7.473707437515259,4.681199431419373,0.550189,640.6099853515625,1.80537,-1.67646,1.05712,,,,209.5,2.992857142,209.5,2.992857142,"Jose Trevino","16725",624431
"Angel Martínez","CLE",50.7084,203.684,183.397,44.3038,29.4667,9.83107,0.759493,4.24656,22.0231,18.4478,16.0061,0.0816891,40.0552,1.97403,1.30806,0.999049,2.62458,3.5639,1.20049,0.241573,0.0785832,0.196653,0.399602,0.307294,0.372927,0.299209,0.680221,0.131353,4.47137,0.285302,0.0615736,-0.14725,22.0281,-1.79847,95.5034,-0.0856762,-1.17365,-1.1336335316300392,-0.34220463037490845,0.548826,735.8900146484375,3.55179,0.921331,1.40387,,,,194.5,3.81372549,194.5,3.81372549,"Angel Martinez","26540",682657
"Jared Triolo","PIT",56.0897,206.399,182.54,44.0383,30.5744,8.26607,1.23498,3.96289,22.0303,19.8909,20.6076,0,54.6574,1.64169,1.53066,0.0787828,1.53384,4.33122,0.987156,0.241253,0.0998436,0.264814,0.377032,0.321285,0.365196,0.304365,0.686482,0.123944,5.10782,0.319452,-0.222041,0.0495327,23.1783,-0.965833,91.9384,-0.172509,0.708432,-2.162231057882309,0.5023407638072968,0.538428,620.3599853515625,5.99113,0.68723,1.39587,,,,203.7,3.6375,203.7,3.6375,"Jared Triolo","25807",669707
"Michael Toglia","COL",132.727,533.373,471.383,107.693,60.1386,18.9414,2.94488,25.668,64.6374,67.8911,55.2387,1.54,161.767,3.10044,3.21757,0.433407,8.73414,8.85941,2.29924,0.228461,0.103565,0.30329,0.341471,0.31154,0.444496,0.326149,0.756036,0.216035,4.82577,0.285636,0.123411,-0.0822478,69.2489,6.85587,96.0823,0.0411636,0.144226,-2.4575768187642097,-10.097077801823616,0.537789,185.7100067138672,2.00659,-1.2208,0.839139,,,,635.9,4.781203007,635.9,4.781203007,"Michael Toglia","25845",669911
"Enrique Hernández",,74.9839,274.429,250.225,59.4464,39.2142,12.5636,0.795165,6.87352,30.5175,30.1276,19.9018,0.152943,52.3596,1.61246,2.06138,0.628129,8.74177,0.981613,0.490916,0.237572,0.0725209,0.190795,0.380099,0.295692,0.376545,0.294024,0.672237,0.138973,3.24547,0.272323,0.295849,-0.480589,28.5339,-3.56829,88.9427,-0.18474,-1.15883,-3.7350501716136932,-0.21206170320510864,0.53667,682.6799926757812,3.52529,3.31834,0.942398,,,,257.5,3.433333333,257.5,3.433333333,"Enrique Hernandez","10472",571771
"Christian Bethancourt",,44.9435,144.563,135.237,31.1779,20.09,6.42296,0.0335532,4.63138,15.2346,16.0633,6.50311,0,36.7441,0.902509,0.804996,1.11565,2.24422,2.06313,0.54933,0.230543,0.0449847,0.254174,0.176984,0.268974,0.381273,0.281973,0.650247,0.15073,3.73976,0.280423,-0.161424,-0.0268636,13.6288,-3.28191,80.6525,-0.188287,0.358179,-3.4607255160808563,3.826042592525482,0.535175,747.1799926757812,1.3206,5.65432,1.50304,,,,128,2.844444444,128,2.844444444,"Christian Bethancourt","10028",542194
"Whit Merrifield",,81.824,316.791,286.961,70.8108,51.7483,12.9263,1.68147,4.4547,35.709,27.8315,24.1795,0.225753,51.9571,2.00557,1.9165,1.72839,7.06262,13.3267,2.83938,0.246761,0.0763262,0.16401,0.465374,0.307862,0.350097,0.290937,0.657958,0.103336,5.93411,0.285444,-0.117657,0.902067,32.1515,-4.90614,86.8194,0.78441,-0.980686,-4.100972831249237,-1.2963656783103943,0.532665,729.9600219726562,5.30831,1.20263,1.31514,,,,291.6,3.55609756,291.6,3.55609756,"Whit Merrifield","11281",593160
"Austin Martin","MIN",55.7694,186.735,164.081,40.9654,29.2943,9.27254,0.902708,1.49591,22.6448,14.8173,17.4766,0.0762699,34.1772,3.15323,0.915293,1.10889,3.03324,6.12843,1.71449,0.249666,0.0935906,0.183025,0.511353,0.331825,0.344532,0.303015,0.676357,0.0948661,5.68212,0.305201,0.25298,0.137888,20.7671,-1.07676,97.6134,0.390868,-0.194577,-0.11906677484512329,-0.991464838385582,0.5282,749.0700073242188,4.54642,1.64098,1.58943,,,,172.6,3.082142857,172.6,3.082142857,"Austin Martin","27462",668885
"Noelvi Marte","CIN",86.6002,334.872,307.691,75.2899,51.2048,15.1191,0.36213,8.60388,36.8831,35.0541,21.1894,0.118394,83.4614,3.01058,2.28304,0.698081,1.95376,11.1252,3.08919,0.244694,0.0632763,0.249234,0.253883,0.297719,0.380073,0.296398,0.677793,0.13538,4.7505,0.306028,0.172936,0.379706,35.4582,-3.71439,82.6881,0.552642,-0.999814,-6.379774868488312,0.33660924434661865,0.527583,331.5400085449219,9.38629,0.560617,1.03978,,,,324.6,3.731034482,324.6,3.731034482,"Noelvi Marte","26517",682622
"Taylor Walls","TBR",88.4403,312.426,271.656,54.4483,36.5953,11.118,2.24267,4.49229,34.3293,25.7938,36.5072,0,81.0722,1.48638,2.08327,0.693138,3.09011,15.8279,3.16622,0.200431,0.116851,0.259493,0.450304,0.296542,0.307479,0.27336,0.604021,0.107048,6.69296,0.265476,0.217502,1.29456,27.2884,-9.25858,74.7276,1.51206,-1.51893,-7.72605836391449,2.332895040512085,0.518075,698.1400146484375,3.48126,0.529239,1.30146,,,,247.3,2.810227272,247.3,2.810227272,"Taylor Walls","22458",670764
"Starling Marte","NYM",83.8111,346.178,314.19,82.4775,59.1232,13.8295,2.2697,7.25506,41.9844,37.1815,22.3357,0.881898,73.2379,6.00203,1.95824,1.69262,8.43129,14.0238,2.41899,0.262509,0.0645208,0.211561,0.304974,0.321683,0.390247,0.311591,0.71193,0.127738,6.30056,0.319206,-0.0530358,1.14173,40.8886,0.393317,101.027,1.08869,-0.116373,1.5046877264976501,-8.034389823675156,0.516839,358.7099914550781,6.8629,0.972373,1.19443,,,,368,4.38095238,368,4.38095238,"Starling Marte","9241",516782
"Tyler Freeman","CLE",44.9828,160.22,142.395,35.2555,25.1015,7.00189,0.114579,3.03753,19.0202,15.3571,10.8676,0.133209,23.5447,4.92401,1.3169,0.716651,4.99622,4.7593,1.45595,0.24759,0.0678296,0.146952,0.461576,0.320039,0.362367,0.302864,0.682406,0.114777,4.61696,0.275063,0.129703,0.0404968,17.7988,-0.943363,98.0744,0.1702,-1.15292,-0.18280620872974396,-0.19842135906219482,0.512235,742.6799926757812,5.06444,0.515198,1.58582,,,,157.2,3.493333333,157.2,3.493333333,"Tyler Freeman","22532",671289
"Gabriel Arias","CLE",46.0972,159.727,147.538,34.3484,21.4136,7.30434,1.18351,4.44687,16.8604,15.7827,9.58301,0.0527232,46.3707,1.29498,1.01932,0.291106,3.84284,3.92294,1.14708,0.23281,0.0599963,0.290312,0.206661,0.283665,0.388782,0.292,0.672447,0.155973,5.68924,0.305928,-0.0642353,0.0655696,16.3475,-2.33708,90.4326,0.00133425,0.0435545,-1.7472086573252454,1.3539842292666435,0.509299,741,2.19722,1.44651,1.51833,,,,143.8,3.126086956,143.8,3.126086956,"Gabriel Arias","22563",672356
"Brooks Baldwin","CHW",68.1355,258.202,237.538,56.4359,39.5581,11.4276,0.240331,5.20982,25.462,24.1335,16.5103,0.104433,58.0585,1.37338,1.41993,1.35992,2.27476,7.05726,1.58083,0.237587,0.0639433,0.224857,0.284373,0.28936,0.353517,0.28266,0.642876,0.11593,4.47829,0.291572,-0.202945,0.318675,24.485,-5.71896,81.1252,0.11573,-0.328937,-5.586319133639336,1.9111600816249847,0.508918,677.6799926757812,5.33372,-1.12985,1.27825,,,,216.2,3.179411764,216.2,3.179411764,"Brooks Baldwin","31394",681460
"Edmundo Sosa","PHI",52.8977,183.552,169.86,41.6106,27.9162,8.06147,1.37633,4.25662,22.135,19.8519,7.64667,0,44.7906,4.30093,1.22803,0.515716,4.64384,3.95966,0.981163,0.24497,0.0416595,0.244021,0.170721,0.29261,0.383813,0.295059,0.676423,0.138843,6.13268,0.306077,0.196151,0.079932,19.2378,-2.23376,87.6719,0.276082,0.175106,-2.4298501312732697,1.236324280500412,0.508016,542.8900146484375,5.49614,0.371752,1.41422,,,,172.5,3.254716981,172.5,3.254716981,"Edmundo Sosa","17022",624641
"J.D. Martinez",,93.1967,411.296,367.746,88.4528,52.344,19.7418,0.921914,15.445,46.6841,55.1786,36.6925,0.282316,117.491,3.7188,3.08813,0.0509144,12.9568,0.507694,0.111074,0.240527,0.0892119,0.285661,0.3123,0.313351,0.425222,0.320732,0.738572,0.184695,2.56921,0.306887,-1.57668,-0.673283,51.6061,3.49339,107.315,-2.24997,0,1.2703697681427002,-10.067541122436523,0.506733,632.0399780273438,4.29291,0.920448,0.431579,,,,454.4,4.886021505,454.4,4.886021505,"J.D. Martinez","6184",502110
"Jacob Melton","HOU",51.3653,195.407,180.315,40.4642,25.884,7.75133,0.936549,5.89229,21.4503,21.1238,12.3794,0,49.9993,0.757891,1.09045,0.864445,0,7.14736,1.78132,0.224408,0.0633516,0.255872,0.247591,0.275525,0.375817,0.283683,0.651342,0.151409,5.79548,0.275442,-0.0418606,0.400055,18.6913,-4.16713,84.8845,0.358194,0.599652,-3.0214300453662872,1.3923260569572449,0.504502,999,1.05285,0.583156,1.36275,,,,176,3.450980392,176,3.450980392,"Jacob Melton","sa3019988",689200
"Adrian Del Castillo","ARI",54.2585,206.507,185.76,44.9791,26.2996,10.4967,1.13498,7.0478,23.928,25.2757,18.2142,0.836844,52.4294,1.30945,1.13586,0.0876535,2.54705,1.36216,0.46746,0.242135,0.0882011,0.253886,0.347404,0.312484,0.424683,0.318725,0.737167,0.182548,4.05282,0.29769,-0.165331,-0.271944,25.5772,1.42035,102.555,-0.437275,-1.16355,0.19374707341194153,-2.2193011045455933,0.501036,443.42999267578125,4.28768,0.466247,1.2213,,,,225.4,4.174074074,225.4,4.174074074,"Adrian Del Castillo","29554",680728
"James Outman","LAD",40.4861,145.834,127.228,28.0307,17.0323,5.59352,0.194244,5.21072,17.92,16.4102,14.9413,0.126533,47.4653,2.37092,1.24576,0.0487087,0.308847,2.53966,0.488935,0.22032,0.102454,0.325474,0.314785,0.311025,0.390206,0.308528,0.701231,0.169886,4.53316,0.301066,0.0942624,0.0398474,16.8656,-0.193771,98.9204,0.13411,0.289383,-0.05010746419429779,0.005389571189880371,0.497202,675,6.0189,0.583245,1.42398,,,,150.9,3.7725,150.9,3.7725,"James Outman","24770",681546
"Coby Mayo","BAL",45.7097,158.643,141.632,32.8659,19.7401,6.93546,0.882127,5.3083,18.1215,18.5722,13.9401,0.192442,49.5961,2.06369,0.935197,0.0727413,3.4717,1.03315,0.310812,0.232052,0.0878706,0.312626,0.281072,0.308189,0.405916,0.311582,0.714105,0.173864,4.12657,0.314361,0.0436967,-0.199838,18.737,0.179152,105.588,-0.156142,-0.206752,0.8582309931516647,-1.3353871256113052,0.496901,389.1099853515625,3.78888,1.15389,1.39349,,,,165.7,3.602173913,165.7,3.602173913,"Coby Mayo","28312",691723
"Jack Suwinski","PIT",63.8018,235.385,206.632,44.2654,24.4022,9.4965,1.01599,9.35066,26.6416,27.5587,24.9589,1.21661,70.5445,2.09847,1.36136,0.333964,2.20246,5.26998,1.12499,0.214223,0.106035,0.299699,0.353804,0.303436,0.405774,0.308261,0.709209,0.191551,5.24176,0.272562,-0.139929,0.20183,27.1715,-0.363371,94.5606,0.0619003,0.879036,-1.4691502936184406,-1.6527798771858215,0.487121,665.7899780273438,4.79873,1.28931,1.05581,,,,243.5,3.8046875,243.5,3.8046875,"Jack Suwinski","22244",669261
"DJ LeMahieu","NYY",92.4254,362.027,320.01,76.7292,56.0031,12.6567,0.869875,7.19946,38.4886,35.1511,35.3829,0.268926,64.7857,2.23559,3.40586,0.992924,15.4595,1.7895,0.948657,0.239771,0.0977355,0.178953,0.546153,0.316722,0.352252,0.297154,0.668974,0.11248,2.94248,0.276536,-0.664873,-0.763091,38.5541,-3.79516,91.0962,-1.42796,-0.229353,-5.199404358863831,-2.2077950835227966,0.48075,628.6799926757812,2.0271,-0.767115,0.719954,,,,332.4,3.613043478,332.4,3.613043478,"DJ LeMahieu","9874",518934
"Paul DeJong",,83.3127,307.7,282.535,59.144,36.5117,10.6904,0.0325721,11.9094,31.7489,34.8666,18.1656,0,96.8846,4.29843,2.24642,0.454869,5.70515,2.36084,1.01865,0.209333,0.0590365,0.314867,0.187497,0.265612,0.373856,0.278861,0.639468,0.164523,2.95638,0.268397,-0.321608,-0.405854,28.238,-7.75617,78.5118,-0.727463,-0.392848,-8.463479459285736,2.8519882261753082,0.479266,513.6799926757812,4.7763,0.412965,0.74137,,,,259.1,3.121686746,259.1,3.121686746,"Paul DeJong","18015",657557
"Alan Roden","TOR",31.373,122.728,108.197,27.3397,18.1857,5.73313,0.669646,2.75113,13.9281,12.742,11.5891,0.193284,22.104,1.93629,0.912975,0.0923133,0,1.89227,0.579709,0.252684,0.094429,0.180106,0.524297,0.333224,0.394331,0.319968,0.727555,0.141647,4.79456,0.291835,0.000773516,-0.105083,15.3234,0.966954,110.211,-0.10431,0.634587,1.3295564129948616,-0.8178690671920776,0.475375,999,1.18362,0.891662,1.68589,,,,137.5,4.43548387,137.5,4.43548387,"Alan Roden","sa3020212",702176
"Ezequiel Duran","TEX",63.2477,231.339,215.822,54.4688,36.7335,11.3995,1.06038,5.27547,25.7802,24.088,11.7198,0.13816,55.1652,2.08891,1.14813,0.559863,4.21653,3.21075,1.34151,0.252378,0.0506607,0.23846,0.212449,0.295856,0.388354,0.297746,0.68421,0.135976,4.58512,0.314274,-0.169891,-0.298979,24.7467,-2.31489,93.249,-0.46887,0.878922,-2.2558556497097015,-0.864016056060791,0.474245,671.0700073242188,4.1835,0.576769,1.30641,,,,215.9,3.426984126,215.9,3.426984126,"Ezequiel Duran","23733",677649
"Zach McKinstry","DET",68.7662,238.807,216.019,49.1132,32.7415,9.95472,2.22122,4.19579,25.5854,20.0598,18.5386,0,51.2866,2.17167,1.27096,0.806591,1.6216,8.48938,1.84202,0.227356,0.0776301,0.214762,0.361471,0.293376,0.352274,0.284987,0.64565,0.124918,6.52582,0.277598,-0.0359604,0.529981,23.0931,-4.84199,85.4474,0.494021,0.203584,-3.4824085533618927,-0.07940493524074554,0.454311,612.3900146484375,3.64242,1.04526,1.34224,,,,209,3.028985507,209,3.028985507,"Zach McKinstry","19392",656716
"Miguel Vargas","CHW",105.641,391.396,339.353,71.3318,42.6015,17.5633,1.03042,10.1365,42.1029,38.545,43.4224,0.283763,86.3594,4.53086,3.49497,0.594078,4.21791,6.55523,2.42045,0.210199,0.110942,0.220645,0.50281,0.305232,0.357638,0.294481,0.662869,0.147439,4.33124,0.248405,0.378301,-0.381709,40.8394,-4.94531,89.2569,-0.00340895,-0.282788,-4.923079534666613,-3.7188933193683624,0.454283,432.42999267578125,5.73619,-1.18875,0.617462,,,,362.2,3.416981132,362.2,3.416981132,"Miguel Vargas","20178",678246
"Jorge Mateo","BAL",42.5036,149.191,138.245,31.8969,20.4797,7.2564,1.1593,3.00147,18.3086,15.2991,8.10257,0,36.5417,0.73528,1.23434,0.873353,2.65093,9.70222,2.06002,0.230727,0.0543101,0.244933,0.221735,0.274646,0.365121,0.278243,0.639767,0.134394,7.62076,0.289138,0.210768,0.874736,13.6172,-3.83487,82.1364,1.0855,0.984366,-1.9639073610305786,1.3779172599315643,0.453117,657.8900146484375,4.45908,1.54309,1.6534,,,,135.8,3.158139534,135.8,3.158139534,"Jorge Mateo","17273",622761
"Kevin Newman","LAA",75.4765,265.434,244.013,62.0202,46.2366,12.2402,0.927916,2.61553,29.1386,23.4247,14.7492,0.63271,42.4922,1.93786,2.20442,2.52911,6.21682,6.12802,1.08989,0.254167,0.0555664,0.160086,0.347104,0.299376,0.344091,0.282462,0.643467,0.0899238,5.20303,0.295384,0.248569,0.292567,25.1285,-5.92148,80.708,0.541136,0.539359,-5.318080008029938,0.8458747565746307,0.451961,682.9299926757812,3.20393,0.435552,1.3635,,,,231.5,3.086666666,231.5,3.086666666,"Kevin Newman","17696",621028
"Jonah Bride","MIA",96.6836,375.481,321.921,76.6421,51.9904,15.1181,0.789821,8.74384,39.8709,41.1939,42.8179,0.382409,78.3117,5.91102,4.17377,0.657164,11.4809,1.04072,0.792791,0.238077,0.114035,0.208564,0.546763,0.33448,0.37143,0.313756,0.70591,0.133353,2.47678,0.284046,-0.41652,-0.904843,45.004,1.08092,98.2237,-1.32136,1.5932,-2.1189340949058533,-6.018681049346924,0.45094,416.6400146484375,3.92414,-0.066793,0.566141,,,,389.1,4.011340206,389.1,4.011340206,"Jonah Bride","24703",681146
"Pavin Smith","ARI",88.7053,312.144,273.326,66.1901,41.0091,13.4205,0.82342,10.937,38.2257,40.5828,34.5759,0.646768,66.8816,1.43806,2.41113,0.392306,6.38532,1.92039,0.579215,0.242165,0.110769,0.214265,0.516973,0.327838,0.417335,0.325089,0.745173,0.175169,3.50732,0.27917,-0.555301,-0.453302,40.2598,3.7458,106.839,-1.0086,-0.143705,1.5440905094146729,-7.620056584477425,0.446028,369.3599853515625,3.32382,0.311367,0.70363,,,,352.4,3.959550561,352.4,3.959550561,"Pavin Smith","19892",656976
"Addison Barger","TOR",60.0934,217.229,195.336,44.3224,27.1742,10.8662,0.0315336,6.25048,23.0532,24.5227,17.8255,0.0881911,54.8596,1.87789,1.67522,0.513483,0.963037,1.93689,0.668481,0.226903,0.0820586,0.252543,0.324929,0.295438,0.378849,0.295567,0.674287,0.151946,3.05396,0.280143,0.0178639,-0.252643,22.8562,-2.55474,93.0466,-0.234779,0.455845,-1.9630787670612335,-1.0014459490776062,0.441709,597.2899780273438,3.61874,1.36542,1.14946,,,,200.7,3.345,200.7,3.345,"Addison Barger","24598",680718
"Wilmer Flores","SFG",96.3053,371.901,329.672,80.2046,50.8456,15.8179,0.802301,12.7387,41.5628,44.3952,33.3985,0.958275,56.6149,4.72827,3.63586,0.466672,8.12721,0.491938,0.155828,0.243286,0.0898047,0.152231,0.589924,0.318579,0.412056,0.318022,0.730636,0.16877,2.33199,0.255597,-0.803614,-0.659368,45.852,2.34775,105.452,-1.46298,0.393204,0.9091277122497559,-9.054736614227295,0.438465,680.9600219726562,1.07836,-0.84682,0.581923,,,,406.3,4.232291666,406.3,4.232291666,"Wilmer Flores","5827",527038
"Luke Maile",,46.6029,148.147,131.646,27.7166,18.7053,6.13474,0.0370951,2.83944,14.2713,13.1082,12.0993,0,42.6512,2.68999,0.925105,0.786957,4.55994,1.81583,0.500208,0.210539,0.0816711,0.287897,0.283681,0.288449,0.322409,0.273767,0.610857,0.11187,3.44718,0.28568,-0.220362,-0.103775,12.9883,-4.34169,75.0078,-0.324137,0.364482,-4.656120926141739,3.9603814780712128,0.437926,999,1.53007,0.490364,1.47601,,,,116.4,2.476595744,116.4,2.476595744,"Luke Maile","13355",571912
"Santiago Espinal","CIN",75.6125,270.313,245.78,63.4462,46.3582,12.4911,0.0678236,4.52915,28.3992,28.2453,18.3242,0.468313,38.5324,2.22544,2.23163,1.75154,5.25117,5.3429,1.34977,0.258142,0.0677886,0.142547,0.475552,0.312762,0.364799,0.297816,0.677561,0.106657,3.85474,0.28747,-0.0337933,-0.0024546,28.931,-2.68973,83.6427,-0.0362479,-0.766346,-5.323618590831757,0.5510762333869934,0.436777,652.8900146484375,4.31092,0.388386,1.29722,,,,255.3,3.359210526,255.3,3.359210526,"Santiago Espinal","19997",669289
"Tom Murphy","SFG",48.5733,168.059,150.269,35.2312,22.1662,7.04713,0.617399,5.40047,17.844,17.5352,14.9178,0,49.0472,1.59973,0.910684,0.361803,2.19523,0.789121,0.246327,0.234455,0.0887655,0.291846,0.304152,0.308585,0.397386,0.309292,0.705971,0.16293,3.42895,0.308387,-0.159385,-0.247248,19.5392,-0.119922,99.4461,-0.406634,-1.20766,-0.5155462995171547,-0.8716377913951874,0.43503,741.7899780273438,3.07189,3.33581,1.41666,,,,171.9,3.508163265,171.9,3.508163265,"Tom Murphy","13499",608596
"Eric Haase","MIL",43.0486,145.393,133.493,29.465,19.7132,4.65345,0.117116,4.98129,16.1189,17.3807,9.97664,0.13357,50.2378,0.920552,0.892242,0.110307,2.20062,0.800682,0.168273,0.220723,0.0686184,0.345531,0.198588,0.277818,0.369281,0.282887,0.647099,0.148558,3.1561,0.309269,-0.24579,-0.148551,13.8141,-3.19372,79.697,-0.394341,-0.139759,-3.9242714047431946,3.1818905025720596,0.423372,727.6099853515625,2.64832,0.441906,1.39871,,,,125.8,2.925581395,125.8,2.925581395,"Eric Haase","14111",606992
"Liam Hicks","MIA",39.1383,143.024,124.454,28.9158,21.2483,5.72425,0.0298936,1.91338,13.9185,12.1476,14.7281,0,26.0565,2.75518,0.979657,0.107678,2.64711,0.951633,0.187062,0.232342,0.102977,0.182183,0.565238,0.324659,0.32494,0.294008,0.649599,0.0925981,2.777,0.277052,-0.0709983,-0.191121,14.8692,-1.86147,84.9324,-0.262119,-0.337364,-2.8391270339488983,2.1573623716831207,0.421485,999,1.82759,1.27291,1.58405,,,,130.5,3.346153846,130.5,3.346153846,"Liam Hicks","sa3017400",689414
"Max Schuemann","ATH",51.3748,185.737,162.302,35.1178,25.2939,6.59255,0.263133,2.96825,20.0754,14.6198,17.541,0,49.8303,3.21129,1.2556,1.42638,3.28999,5.32143,1.07094,0.216373,0.0944401,0.268284,0.352015,0.303131,0.315099,0.279283,0.61823,0.0987267,5.05745,0.290264,-0.114438,0.267133,17.1084,-4.61868,84.2144,0.152695,-0.0816473,-3.2020805329084396,1.041515663266182,0.416319,582.4299926757812,3.39753,0.92998,1.42858,,,,152.2,2.984313725,152.2,2.984313725,"Max Schuemann","24488",680474
"Brett Sullivan","SDP",60.2055,200.444,182.728,40.6295,26.2803,8.9509,0.969616,4.42866,20.4706,20.1341,15.0542,0.142394,37.9834,1.02396,1.13132,0.505629,0.962682,1.57912,0.314758,0.222349,0.0751045,0.189497,0.396336,0.283626,0.354655,0.280448,0.638282,0.132306,4.14512,0.255931,-0.160061,-0.144843,18.6511,-4.79641,79.604,-0.304904,-0.712597,-5.088183254003525,2.406516432762146,0.412777,999,1.21394,1.40531,1.23993,,,,167.8,2.796666666,167.8,2.796666666,"Brett Sullivan","18217",664954
"Spencer Torkelson","DET",79.211,321.334,284.973,64.4513,37.8583,14.8745,0.323843,11.3946,37.3808,37.1222,31.6189,0.160945,86.8718,3.05068,1.63302,0.0585737,6.44311,0.897416,0.157571,0.226167,0.0983991,0.270348,0.363972,0.308523,0.400591,0.310745,0.709114,0.174424,2.58948,0.281708,-0.155332,-0.455485,37.7353,0.146288,103.566,-0.610817,-0.126954,0.7001563906669617,-7.500736176967621,0.403945,412.8900146484375,9.29562,1.044,0.613488,,,,327.2,4.141772151,327.2,4.141772151,"Spencer Torkelson","27465",679529
